grid,name,latitude,longitude,Venue Category
"19,7",Pharmacie Victor Hugo,48.891883,2.253093,Health and Medicine
"17,12",Clinique Vétérinaire A. Ganivet,48.89708,2.250135,Health and Medicine
"15,3",H?tel Sofitel Paris La Défense,48.8882301,2.2471957,Retail
"15,3",H?tel Sofitel Paris La Défense,48.8882691,2.2471962,Retail
"15,3",H?tel Sofitel Paris La Défense,48.8882692,2.2471962,Retail
"15,3",H?tel Sofitel Paris La Défense,48.8882773,2.2471965,Retail
"15,3",H?tel Sofitel Paris La Défense,48.8883123,2.2472043,Retail
"15,3",H?tel Sofitel Paris La Défense,48.8883566,2.2472275,Retail
"15,3",H?tel Sofitel Paris La Défense,48.8883663,2.2472342,Retail
"15,3",H?tel Sofitel Paris La Défense,48.8883971,2.2472613,Retail
"15,3",H?tel Sofitel Paris La Défense,48.8884339,2.2473067,Retail
"15,3",H?tel Sofitel Paris La Défense,48.8884641,2.2473594,Retail
"15,3",H?tel Sofitel Paris La Défense,48.8884823,2.2474055,Retail
"15,3",H?tel Sofitel Paris La Défense,48.8884884,2.2474208,Retail
"15,3",H?tel Sofitel Paris La Défense,48.8885017,2.2474725,Retail
"15,3",H?tel Sofitel Paris La Défense,48.8885045,2.2474844,Retail
"15,3",H?tel Sofitel Paris La Défense,48.8885081,2.2475053,Retail
"15,3",H?tel Sofitel Paris La Défense,48.8885104,2.247521,Retail
"15,3",H?tel Sofitel Paris La Défense,48.888512,2.2475342,Retail
"15,3",H?tel Sofitel Paris La Défense,48.8885132,2.2475487,Retail
"15,3",H?tel Sofitel Paris La Défense,48.888514,2.247563,Retail
"15,3",H?tel Sofitel Paris La Défense,48.8885138,2.2476215,Retail
"15,3",H?tel Sofitel Paris La Défense,48.8885109,2.2476477,Retail
"15,3",H?tel Sofitel Paris La Défense,48.8885069,2.247683,Retail
"15,3",H?tel Sofitel Paris La Défense,48.8885017,2.2477112,Retail
"15,3",H?tel Sofitel Paris La Défense,48.8884985,2.2477253,Retail
"15,3",H?tel Sofitel Paris La Défense,48.8884825,2.2477795,Retail
"15,3",H?tel Sofitel Paris La Défense,48.8884129,2.248003,Retail
"15,3",H?tel Sofitel Paris La Défense,48.8884044,2.2479977,Retail
"15,3",H?tel Sofitel Paris La Défense,48.8884001,2.2480113,Retail
"15,3",H?tel Sofitel Paris La Défense,48.8884083,2.2480169,Retail
"16,3",H?tel Sofitel Paris La Défense,48.888381,2.2481078,Retail
"16,3",H?tel Sofitel Paris La Défense,48.8883485,2.2482135,Retail
"16,3",H?tel Sofitel Paris La Défense,48.8883208,2.2483061,Retail
"16,3",H?tel Sofitel Paris La Défense,48.8883124,2.2482999,Retail
"16,3",H?tel Sofitel Paris La Défense,48.8883084,2.2483129,Retail
"16,3",H?tel Sofitel Paris La Défense,48.8883172,2.248319,Retail
"16,3",H?tel Sofitel Paris La Défense,48.888309,2.2483457,Retail
"16,3",H?tel Sofitel Paris La Défense,48.8882271,2.2483947,Retail
"16,3",H?tel Sofitel Paris La Défense,48.8881842,2.2484189,Retail
"16,3",H?tel Sofitel Paris La Défense,48.8881832,2.2484414,Retail
"16,3",H?tel Sofitel Paris La Défense,48.888169,2.2484496,Retail
"16,3",H?tel Sofitel Paris La Défense,48.8881709,2.248457,Retail
"16,2",H?tel Sofitel Paris La Défense,48.8879145,2.2485968,Retail
"16,2",H?tel Sofitel Paris La Défense,48.8878983,2.2485244,Retail
"16,2",H?tel Sofitel Paris La Défense,48.8879584,2.2483282,Retail
"16,2",H?tel Sofitel Paris La Défense,48.8879567,2.2483259,Retail
"16,2",H?tel Sofitel Paris La Défense,48.8879735,2.2482789,Retail
"16,2",H?tel Sofitel Paris La Défense,48.887987,2.2482347,Retail
"16,2",H?tel Sofitel Paris La Défense,48.8879518,2.2482089,Retail
"16,2",H?tel Sofitel Paris La Défense,48.887951,2.2482057,Retail
"15,2",H?tel Sofitel Paris La Défense,48.8879207,2.2480788,Retail
"15,2",H?tel Sofitel Paris La Défense,48.8879578,2.2479539,Retail
"15,2",H?tel Sofitel Paris La Défense,48.8880285,2.2477159,Retail
"15,2",H?tel Sofitel Paris La Défense,48.8880623,2.2477386,Retail
"15,2",H?tel Sofitel Paris La Défense,48.8880938,2.2477596,Retail
"15,2",H?tel Sofitel Paris La Défense,48.8881052,2.2477199,Retail
"15,2",H?tel Sofitel Paris La Défense,48.888074,2.2476989,Retail
"15,2",H?tel Sofitel Paris La Défense,48.8879603,2.2476227,Retail
"15,2",H?tel Sofitel Paris La Défense,48.887964,2.2476104,Retail
"15,2",H?tel Sofitel Paris La Défense,48.8879557,2.2476048,Retail
"15,2",H?tel Sofitel Paris La Défense,48.8879813,2.2475197,Retail
"15,2",H?tel Sofitel Paris La Défense,48.8879971,2.2474681,Retail
"15,2",H?tel Sofitel Paris La Défense,48.8880011,2.2474548,Retail
"15,2",H?tel Sofitel Paris La Défense,48.8880086,2.2474599,Retail
"15,2",H?tel Sofitel Paris La Défense,48.8880121,2.2474477,Retail
"15,2",H?tel Sofitel Paris La Défense,48.8880044,2.2474423,Retail
"15,2",H?tel Sofitel Paris La Défense,48.8880086,2.2474287,Retail
"15,2",H?tel Sofitel Paris La Défense,48.8880394,2.2473561,Retail
"15,2",H?tel Sofitel Paris La Défense,48.8880491,2.2473384,Retail
"15,2",H?tel Sofitel Paris La Défense,48.8880664,2.2473071,Retail
"15,2",H?tel Sofitel Paris La Défense,48.8880971,2.2472678,Retail
"15,2",H?tel Sofitel Paris La Défense,48.8881067,2.2472581,Retail
"15,2",H?tel Sofitel Paris La Défense,48.8881143,2.2472507,Retail
"15,2",H?tel Sofitel Paris La Défense,48.8881292,2.2472391,Retail
"15,3",H?tel Sofitel Paris La Défense,48.8881412,2.2472297,Retail
"15,3",H?tel Sofitel Paris La Défense,48.8881835,2.2472074,Retail
"15,3",H?tel Sofitel Paris La Défense,48.8882301,2.2471957,Retail
"4,7",H?tel Renaissance,48.8923867,2.2323679,Retail
"4,8",H?tel Renaissance,48.8927914,2.2326595,Retail
"5,8",H?tel Renaissance,48.8927751,2.2327116,Retail
"5,8",H?tel Renaissance,48.8928096,2.2327366,Retail
"5,7",H?tel Renaissance,48.8926137,2.2333225,Retail
"5,7",H?tel Renaissance,48.8925944,2.2332403,Retail
"4,7",H?tel Renaissance,48.8923867,2.2323679,Retail
"7,12",Résidence du Parc,48.8971135,2.2362166,Retail
"7,12",Résidence du Parc,48.8970963,2.2362347,Retail
"7,12",Résidence du Parc,48.8970886,2.2362181,Retail
"7,12",Résidence du Parc,48.8970613,2.2362343,Retail
"7,12",Résidence du Parc,48.8970394,2.2361526,Retail
"7,12",Résidence du Parc,48.8970549,2.2361426,Retail
"7,12",Résidence du Parc,48.8970446,2.2361051,Retail
"7,12",Résidence du Parc,48.8970579,2.2360974,Retail
"7,12",Résidence du Parc,48.8970622,2.2360612,Retail
"7,12",Résidence du Parc,48.8970562,2.2360596,Retail
"7,12",Résidence du Parc,48.8970663,2.2359766,Retail
"7,12",Résidence du Parc,48.8970751,2.2359789,Retail
"7,12",Résidence du Parc,48.8970803,2.2359362,Retail
"7,12",Résidence du Parc,48.8970826,2.2359329,Retail
"7,12",Résidence du Parc,48.8970755,2.2359073,Retail
"7,12",Résidence du Parc,48.8971152,2.2358828,Retail
"9,10",H?tel Pullman,48.8948515,2.2385353,Retail
"9,10",H?tel Pullman,48.8951374,2.2388638,Retail
"9,10",H?tel Pullman,48.8951588,2.2389085,Retail
"9,10",H?tel Pullman,48.8951669,2.238912,Retail
"9,10",H?tel Pullman,48.8951722,2.238918,Retail
"9,10",H?tel Pullman,48.8951769,2.2389299,Retail
"9,10",H?tel Pullman,48.895178,2.2389383,Retail
"9,10",H?tel Pullman,48.8951768,2.2389509,Retail
"9,10",H?tel Pullman,48.8951678,2.2389637,Retail
"9,10",H?tel Pullman,48.8951662,2.2389959,Retail
"9,10",H?tel Pullman,48.8951603,2.2390304,Retail
"9,10",H?tel Pullman,48.8951535,2.2390544,Retail
"9,10",H?tel Pullman,48.8951446,2.239075,Retail
"9,10",H?tel Pullman,48.895153,2.2391267,Retail
"9,10",H?tel Pullman,48.8949987,2.2394124,Retail
"9,10",H?tel Pullman,48.8948889,2.2387542,Retail
"9,10",H?tel Pullman,48.8948515,2.2385353,Retail
"6,12",Adagio city aparthotel access,48.8970032,2.2345347,Retail
"6,12",Adagio city aparthotel access,48.8970211,2.2345899,Retail
"6,12",Adagio city aparthotel access,48.8970322,2.2346242,Retail
"6,12",Adagio city aparthotel access,48.8970263,2.2346286,Retail
"6,12",Adagio city aparthotel access,48.8970459,2.2346999,Retail
"6,12",Adagio city aparthotel access,48.8970114,2.2347228,Retail
"6,12",Adagio city aparthotel access,48.8970466,2.2348457,Retail
"6,12",Adagio city aparthotel access,48.89695,2.2349055,Retail
"6,12",Adagio city aparthotel access,48.8969208,2.2348019,Retail
"6,12",Adagio city aparthotel access,48.896906,2.2348151,Retail
"6,12",Adagio city aparthotel access,48.8969022,2.2348179,Retail
"6,12",Adagio city aparthotel access,48.8968563,2.2348517,Retail
"6,12",Adagio city aparthotel access,48.8968473,2.2348581,Retail
"6,12",Adagio city aparthotel access,48.8968044,2.2348897,Retail
"6,12",Adagio city aparthotel access,48.8967882,2.2348375,Retail
"6,12",Adagio city aparthotel access,48.8967728,2.2348478,Retail
"6,12",Adagio city aparthotel access,48.8967354,2.234736,Retail
"6,12",Adagio city aparthotel access,48.8967444,2.2347294,Retail
"6,12",Adagio city aparthotel access,48.8968022,2.2346861,Retail
"6,12",Adagio city aparthotel access,48.8968162,2.2346754,Retail
"6,12",Adagio city aparthotel access,48.8968572,2.234644,Retail
"6,12",Adagio city aparthotel access,48.8968647,2.2346385,Retail
"6,12",Adagio city aparthotel access,48.8969007,2.2346123,Retail
"6,12",Adagio city aparthotel access,48.8969235,2.2345947,Retail
"6,12",Adagio city aparthotel access,48.8969482,2.2345759,Retail
"6,12",Adagio city aparthotel access,48.8970032,2.2345347,Retail
"2,0", ,48.8857819,2.2296253,Retail
"2,0", ,48.8858211,2.2297202,Retail
"2,0", ,48.8857961,2.229744,Retail
"3,0", ,48.8858572,2.229892,Retail
"3,0", ,48.8858638,2.2298857,Retail
"3,0", ,48.885911,2.2300002,Retail
"3,0", ,48.8859045,2.2300065,Retail
"3,0", ,48.8859479,2.2301114,Retail
"3,0", ,48.885962,2.2301088,Retail
"3,0", ,48.8859732,2.2301124,Retail
"3,0", ,48.8859858,2.2301231,Retail
"3,0", ,48.8859935,2.2301385,Retail
"3,0", ,48.8859976,2.2301484,Retail
"3,0", ,48.8860001,2.2301614,Retail
"3,0", ,48.886,2.2301805,Retail
"3,0", ,48.8859979,2.2301924,Retail
"3,0", ,48.8859899,2.230212,Retail
"3,0", ,48.8859838,2.2302204,Retail
"3,0", ,48.8859739,2.2302287,Retail
"3,0", ,48.8859656,2.2302319,Retail
"3,0", ,48.8859542,2.2302321,Retail
"3,0", ,48.8859459,2.2302291,Retail
"3,0", ,48.8859358,2.2302212,Retail
"3,0", ,48.8859278,2.2302097,Retail
"3,0", ,48.8857568,2.2303727,Retail
"3,0", ,48.8857472,2.2303788,Retail
"3,0", ,48.8857353,2.2303774,Retail
"3,0", ,48.8857206,2.2303665,Retail
"3,0", ,48.885714,2.2303564,Retail
"3,0", ,48.8856996,2.2303215,Retail
"3,0", ,48.8856814,2.2303389,Retail
"3,0", ,48.885675,2.2303599,Retail
"3,0", ,48.8856693,2.2303731,Retail
"3,0", ,48.8856589,2.2303901,Retail
"3,0", ,48.8856479,2.2304025,Retail
"3,0", ,48.8856327,2.2304136,Retail
"3,0", ,48.8856068,2.2304207,Retail
"3,0", ,48.8855971,2.23042,Retail
"3,0", ,48.885581,2.2304148,Retail
"3,0", ,48.8855735,2.2304256,Retail
"3,0", ,48.8855472,2.2303839,Retail
"3,0", ,48.8855235,2.2304183,Retail
"3,0", ,48.8855077,2.2304413,Retail
"3,0", ,48.8854409,2.2303503,Retail
"3,0", ,48.8854694,2.230309,Retail
"3,0", ,48.8854854,2.2302858,Retail
"3,0", ,48.885469,2.2302596,Retail
"3,0", ,48.8854843,2.2302374,Retail
"3,0", ,48.8854976,2.2302181,Retail
"3,0", ,48.8857011,2.229923,Retail
"2,0", ,48.8856747,2.2298588,Retail
"2,0", ,48.8857127,2.2297535,Retail
"2,0", ,48.8857471,2.2296586,Retail
"2,0", ,48.8857819,2.2296253,Retail
"18,5", ,48.8907509,2.2519807,Business and Professional Services
"18,5", ,48.8907622,2.2519819,Business and Professional Services
"18,5", ,48.8907729,2.2519872,Business and Professional Services
"18,5", ,48.8907825,2.2519963,Business and Professional Services
"18,5", ,48.8907904,2.2520085,Business and Professional Services
"18,5", ,48.8907961,2.2520233,Business and Professional Services
"18,5", ,48.8907993,2.2520398,Business and Professional Services
"18,5", ,48.8907999,2.2520569,Business and Professional Services
"18,5", ,48.8907977,2.2520737,Business and Professional Services
"18,5", ,48.890793,2.2520893,Business and Professional Services
"18,5", ,48.890789,2.2521014,Business and Professional Services
"19,5", ,48.8907168,2.2523214,Business and Professional Services
"19,5", ,48.8906688,2.2524676,Business and Professional Services
"19,5", ,48.890664,2.2524832,Business and Professional Services
"19,5", ,48.890657,2.2524966,Business and Professional Services
"19,5", ,48.890648,2.252507,Business and Professional Services
"19,5", ,48.8906377,2.2525138,Business and Professional Services
"19,5", ,48.8906266,2.2525167,Business and Professional Services
"19,5", ,48.8906153,2.2525155,Business and Professional Services
"19,5", ,48.8906046,2.2525102,Business and Professional Services
"19,5", ,48.890595,2.2525012,Business and Professional Services
"19,5", ,48.8905872,2.2524889,Business and Professional Services
"19,5", ,48.8905814,2.2524741,Business and Professional Services
"19,5", ,48.8905794,2.252465,Business and Professional Services
"19,5", ,48.8905783,2.2524563,Business and Professional Services
"18,5", ,48.8907234,2.251998,Business and Professional Services
"18,5", ,48.8907295,2.2519904,Business and Professional Services
"18,5", ,48.8907398,2.2519836,Business and Professional Services
"18,5", ,48.8907509,2.2519807,Business and Professional Services
"19,5", ,48.8900036,2.2524262,Business and Professional Services
"19,5", ,48.8900104,2.2524312,Business and Professional Services
"19,5", ,48.8900428,2.2524549,Business and Professional Services
"19,5", ,48.8900242,2.2525137,Business and Professional Services
"19,5", ,48.889985,2.2524849,Business and Professional Services
"19,5", ,48.8900036,2.2524262,Business and Professional Services
"18,4", ,48.8896123,2.2520809,Business and Professional Services
"18,4", ,48.8896721,2.2521246,Business and Professional Services
"18,4", ,48.8896545,2.2521801,Business and Professional Services
"18,4", ,48.8895945,2.2521361,Business and Professional Services
"18,4", ,48.8896123,2.2520809,Business and Professional Services
"14,8", ,48.8930793,2.2460014,Business and Professional Services
"14,8", ,48.8932643,2.246444,Business and Professional Services
"14,8", ,48.8932362,2.2465029,Business and Professional Services
"14,8", ,48.8930581,2.2466665,Business and Professional Services
"14,8", ,48.892999,2.2466806,Business and Professional Services
"14,8", ,48.8928174,2.2462495,Business and Professional Services
"14,8", ,48.8930793,2.2460014,Business and Professional Services
"13,5",Gym La Défense - Fitness Park,48.8907702,2.2450834,Landmarks and Outdoors
"7,7",Neoness Gymnasium - La Défense Grande Arche,48.8918887,2.2355169,Landmarks and Outdoors
"17,7",Parc Diderot,48.8919908,2.2505953,Landmarks and Outdoors
"5,6",Japan Bridge - Pont d'art,48.8915298,2.2327244,Landmarks and Outdoors
"8,5",JD Sports,48.8900753,2.2377766,Landmarks and Outdoors
"9,5",adidas Brand Center Puteaux,48.8906943,2.239065,Landmarks and Outdoors
"7,5",GO Sport,48.8901781,2.2368392,Landmarks and Outdoors
"13,4",Fontaine Wallace,48.88993,2.244695,Landmarks and Outdoors
"1,4",Serpent,48.889302,2.22838,Landmarks and Outdoors
"7,1",Terrain de Basket Puteaux,48.88704606,2.236645916,Landmarks and Outdoors
"8,12",Le Bistro d'Edouard,48.8971921,2.238588933,Landmarks and Outdoors
"16,4",Passerelle d'Alsace,48.890161,2.249223,Landmarks and Outdoors
"15,1",Passerelle de l'Orme,48.88705316,2.248849869,Landmarks and Outdoors
"14,1",Passerelle des Vignes,48.88733287,2.247093022,Landmarks and Outdoors
"17,5",Passerelle Louis Blanc,48.89060334,2.251019776,Landmarks and Outdoors
"1,10",Toyota,48.895336,2.228396,Landmarks and Outdoors
"15,2",Pico,48.88845494,2.247789843,Landmarks and Outdoors
"15,12",Poissonnerie la Vague (Poissonnerie La Vague),48.89735725,2.24796474,Landmarks and Outdoors
"18,0", ,48.885706,2.250944,Landmarks and Outdoors
"16,2",Bassin Takis,48.88797203,2.25030899,Landmarks and Outdoors
"11,4",Fontaine Agam,48.8903811,2.24270761,Landmarks and Outdoors
"3,8",Jardins de l'Arche,48.89403754,2.23115855,Landmarks and Outdoors
"8,6",Parvis de la Défense,48.8916967,2.238657475,Landmarks and Outdoors
"19,9",Parc des Pléiades,48.89474957,2.254434228,Landmarks and Outdoors
"3,2",Place des Marées,48.88785484,2.231245549,Landmarks and Outdoors
"1,0",Square president wilson,48.88568535,2.228045277,Landmarks and Outdoors
"18,2",Square Vivaldi,48.888575,2.252692,Landmarks and Outdoors
"15,2",Esplanade du Général de Gaulle,48.88860693,2.248034477,Landmarks and Outdoors
"7,10",Esplanade Mona Lisa,48.89585059,2.23644197,Landmarks and Outdoors
"16,11", ,48.895425,2.248485,Landmarks and Outdoors
"3,5", ,48.890411,2.230943,Landmarks and Outdoors
"6,11", ,48.895885,2.234667,Landmarks and Outdoors
"0,3", ,48.888906,2.226983,Landmarks and Outdoors
"0,8", ,48.892908,2.226551,Landmarks and Outdoors
"18,6", ,48.891122,2.252268,Landmarks and Outdoors
"2,2", ,48.887823,2.229228,Landmarks and Outdoors
"4,3", ,48.888188,2.231708,Landmarks and Outdoors
"6,2", ,48.887369,2.235205,Landmarks and Outdoors
"9,9",Allée de l'Arche,48.89485216,2.23929616,Landmarks and Outdoors
"14,2",Cours Michelet,48.8878764,2.247393429,Landmarks and Outdoors
"4,6",Cours Valmy,48.89217637,2.232284546,Landmarks and Outdoors
"8,8",Place Carpeaux,48.89353072,2.238528728,Landmarks and Outdoors
"11,6",Place de la Coupole,48.89228499,2.242377698,Landmarks and Outdoors
"11,5",Place de la Défense,48.89052571,2.242155075,Landmarks and Outdoors
"11,3",Place de la Pyramide,48.88933916,2.242817581,Landmarks and Outdoors
"15,3",Place de l'Iris,48.8893621,2.248528944,Landmarks and Outdoors
"18,1",Place des Dominos,48.88748317,2.252665992,Landmarks and Outdoors
"16,4",Place des Miroirs,48.89037934,2.250390798,Landmarks and Outdoors
"14,4",Place des Reflets,48.89015112,2.246964276,Landmarks and Outdoors
"18,3",Place des Saisons,48.88934059,2.252132893,Landmarks and Outdoors
"14,7",Place des Vosges,48.8928331,2.246882919,Landmarks and Outdoors
"0,0",Rond-point des Bergères,48.88510073,2.227166891,Landmarks and Outdoors
"13,4",Square des Corolles,48.89002486,2.245180607,Landmarks and Outdoors
"11,9",Square Henri Regnault,48.89426711,2.2424528,Landmarks and Outdoors
"17,1",Terrasse Bellini,48.88703513,2.251313152,Landmarks and Outdoors
"3,7",Terrasse Valmy,48.89280008,2.231720306,Landmarks and Outdoors
"7,6",La Promenade (Toit de la Grande Arche de la Défense),48.892415,2.236288,Landmarks and Outdoors
"5,7",La Jetée,48.893221,2.233522767,Landmarks and Outdoors
"16,2",Les Hommes de la Cité,48.88851733,2.24962558,Landmarks and Outdoors
"12,8",CMG Sports Club,48.892752,2.242594,Landmarks and Outdoors
"16,6",Gymnase des Renardières,48.891287,2.248471,Landmarks and Outdoors
"2,10",Paris la Défense Arena,48.89559807,2.229565923,Landmarks and Outdoors
"19,10",Piscine Municipale (Piscine Municipale de Courbevoie),48.894709,2.25333,Landmarks and Outdoors
"7,7",Grande Arche,48.892555,2.235893,Landmarks and Outdoors
"13,5",Gym La Défense - Fitness Park,48.8907702,2.2450834,Landmarks and Outdoors
"7,7",Neoness Gymnasium - La Défense Grande Arche,48.8918887,2.2355169,Landmarks and Outdoors
"17,7",Parc Diderot,48.8919908,2.2505953,Landmarks and Outdoors
"5,6",Japan Bridge - Pont d'art,48.8915298,2.2327244,Landmarks and Outdoors
"8,5",JD Sports,48.8900753,2.2377766,Landmarks and Outdoors
"9,5",adidas Brand Center Puteaux,48.8906943,2.239065,Landmarks and Outdoors
"7,5",GO Sport,48.8901781,2.2368392,Landmarks and Outdoors
"13,4",Fontaine Wallace,48.88993,2.244695,Landmarks and Outdoors
"1,4",Serpent,48.889302,2.22838,Landmarks and Outdoors
"7,1",Terrain de Basket Puteaux,48.88704606,2.236645916,Landmarks and Outdoors
"8,12",Le Bistro d'Edouard,48.8971921,2.238588933,Landmarks and Outdoors
"16,4",Passerelle d'Alsace,48.890161,2.249223,Landmarks and Outdoors
"15,1",Passerelle de l'Orme,48.88705316,2.248849869,Landmarks and Outdoors
"14,1",Passerelle des Vignes,48.88733287,2.247093022,Landmarks and Outdoors
"17,5",Passerelle Louis Blanc,48.89060334,2.251019776,Landmarks and Outdoors
"1,10",Toyota,48.895336,2.228396,Landmarks and Outdoors
"15,2",Pico,48.88845494,2.247789843,Landmarks and Outdoors
"15,12",Poissonnerie la Vague (Poissonnerie La Vague),48.89735725,2.24796474,Landmarks and Outdoors
"18,0", ,48.885706,2.250944,Landmarks and Outdoors
"16,2",Bassin Takis,48.88797203,2.25030899,Landmarks and Outdoors
"11,4",Fontaine Agam,48.8903811,2.24270761,Landmarks and Outdoors
"3,8",Jardins de l'Arche,48.89403754,2.23115855,Landmarks and Outdoors
"8,6",Parvis de la Défense,48.8916967,2.238657475,Landmarks and Outdoors
"19,9",Parc des Pléiades,48.89474957,2.254434228,Landmarks and Outdoors
"3,2",Place des Marées,48.88785484,2.231245549,Landmarks and Outdoors
"1,0",Square president wilson,48.88568535,2.228045277,Landmarks and Outdoors
"18,2",Square Vivaldi,48.888575,2.252692,Landmarks and Outdoors
"15,2",Esplanade du Général de Gaulle,48.88860693,2.248034477,Landmarks and Outdoors
"7,10",Esplanade Mona Lisa,48.89585059,2.23644197,Landmarks and Outdoors
"16,11", ,48.895425,2.248485,Landmarks and Outdoors
"3,5", ,48.890411,2.230943,Landmarks and Outdoors
"6,11", ,48.895885,2.234667,Landmarks and Outdoors
"0,3", ,48.888906,2.226983,Landmarks and Outdoors
"0,8", ,48.892908,2.226551,Landmarks and Outdoors
"18,6", ,48.891122,2.252268,Landmarks and Outdoors
"2,2", ,48.887823,2.229228,Landmarks and Outdoors
"4,3", ,48.888188,2.231708,Landmarks and Outdoors
"6,2", ,48.887369,2.235205,Landmarks and Outdoors
"9,9",Allée de l'Arche,48.89485216,2.23929616,Landmarks and Outdoors
"14,2",Cours Michelet,48.8878764,2.247393429,Landmarks and Outdoors
"4,6",Cours Valmy,48.89217637,2.232284546,Landmarks and Outdoors
"8,8",Place Carpeaux,48.89353072,2.238528728,Landmarks and Outdoors
"11,6",Place de la Coupole,48.89228499,2.242377698,Landmarks and Outdoors
"11,5",Place de la Défense,48.89052571,2.242155075,Landmarks and Outdoors
"11,3",Place de la Pyramide,48.88933916,2.242817581,Landmarks and Outdoors
"15,3",Place de l'Iris,48.8893621,2.248528944,Landmarks and Outdoors
"18,1",Place des Dominos,48.88748317,2.252665992,Landmarks and Outdoors
"16,4",Place des Miroirs,48.89037934,2.250390798,Landmarks and Outdoors
"14,4",Place des Reflets,48.89015112,2.246964276,Landmarks and Outdoors
"18,3",Place des Saisons,48.88934059,2.252132893,Landmarks and Outdoors
"14,7",Place des Vosges,48.8928331,2.246882919,Landmarks and Outdoors
"0,0",Rond-point des Bergères,48.88510073,2.227166891,Landmarks and Outdoors
"13,4",Square des Corolles,48.89002486,2.245180607,Landmarks and Outdoors
"11,9",Square Henri Regnault,48.89426711,2.2424528,Landmarks and Outdoors
"17,1",Terrasse Bellini,48.88703513,2.251313152,Landmarks and Outdoors
"3,7",Terrasse Valmy,48.89280008,2.231720306,Landmarks and Outdoors
"7,6",La Promenade (Toit de la Grande Arche de la Défense),48.892415,2.236288,Landmarks and Outdoors
"5,7",La Jetée,48.893221,2.233522767,Landmarks and Outdoors
"16,2",Les Hommes de la Cité,48.88851733,2.24962558,Landmarks and Outdoors
"12,8",CMG Sports Club,48.892752,2.242594,Landmarks and Outdoors
"16,6",Gymnase des Renardières,48.891287,2.248471,Landmarks and Outdoors
"2,10",Paris la Défense Arena,48.89559807,2.229565923,Landmarks and Outdoors
"19,10",Piscine Municipale (Piscine Municipale de Courbevoie),48.894709,2.25333,Landmarks and Outdoors
"7,7",Grande Arche,48.892555,2.235893,Landmarks and Outdoors
"13,5",Gym La Défense - Fitness Park,48.8907702,2.2450834,Landmarks and Outdoors
"7,7",Neoness Gymnasium - La Défense Grande Arche,48.8918887,2.2355169,Landmarks and Outdoors
"17,7",Parc Diderot,48.8919908,2.2505953,Landmarks and Outdoors
"5,6",Japan Bridge - Pont d'art,48.8915298,2.2327244,Landmarks and Outdoors
"8,5",JD Sports,48.8900753,2.2377766,Landmarks and Outdoors
"9,5",adidas Brand Center Puteaux,48.8906943,2.239065,Landmarks and Outdoors
"7,5",GO Sport,48.8901781,2.2368392,Landmarks and Outdoors
"13,4",Fontaine Wallace,48.88993,2.244695,Landmarks and Outdoors
"1,4",Serpent,48.889302,2.22838,Landmarks and Outdoors
"7,1",Terrain de Basket Puteaux,48.88704606,2.236645916,Landmarks and Outdoors
"8,12",Le Bistro d'Edouard,48.8971921,2.238588933,Landmarks and Outdoors
"16,4",Passerelle d'Alsace,48.890161,2.249223,Landmarks and Outdoors
"15,1",Passerelle de l'Orme,48.88705316,2.248849869,Landmarks and Outdoors
"14,1",Passerelle des Vignes,48.88733287,2.247093022,Landmarks and Outdoors
"17,5",Passerelle Louis Blanc,48.89060334,2.251019776,Landmarks and Outdoors
"1,10",Toyota,48.895336,2.228396,Landmarks and Outdoors
"15,2",Pico,48.88845494,2.247789843,Landmarks and Outdoors
"15,12",Poissonnerie la Vague (Poissonnerie La Vague),48.89735725,2.24796474,Landmarks and Outdoors
"18,0", ,48.885706,2.250944,Landmarks and Outdoors
"16,2",Bassin Takis,48.88797203,2.25030899,Landmarks and Outdoors
"11,4",Fontaine Agam,48.8903811,2.24270761,Landmarks and Outdoors
"3,8",Jardins de l'Arche,48.89403754,2.23115855,Landmarks and Outdoors
"8,6",Parvis de la Défense,48.8916967,2.238657475,Landmarks and Outdoors
"19,9",Parc des Pléiades,48.89474957,2.254434228,Landmarks and Outdoors
"3,2",Place des Marées,48.88785484,2.231245549,Landmarks and Outdoors
"1,0",Square president wilson,48.88568535,2.228045277,Landmarks and Outdoors
"18,2",Square Vivaldi,48.888575,2.252692,Landmarks and Outdoors
"15,2",Esplanade du Général de Gaulle,48.88860693,2.248034477,Landmarks and Outdoors
"7,10",Esplanade Mona Lisa,48.89585059,2.23644197,Landmarks and Outdoors
"16,11", ,48.895425,2.248485,Landmarks and Outdoors
"3,5", ,48.890411,2.230943,Landmarks and Outdoors
"6,11", ,48.895885,2.234667,Landmarks and Outdoors
"0,3", ,48.888906,2.226983,Landmarks and Outdoors
"0,8", ,48.892908,2.226551,Landmarks and Outdoors
"18,6", ,48.891122,2.252268,Landmarks and Outdoors
"2,2", ,48.887823,2.229228,Landmarks and Outdoors
"4,3", ,48.888188,2.231708,Landmarks and Outdoors
"6,2", ,48.887369,2.235205,Landmarks and Outdoors
"9,9",Allée de l'Arche,48.89485216,2.23929616,Landmarks and Outdoors
"14,2",Cours Michelet,48.8878764,2.247393429,Landmarks and Outdoors
"4,6",Cours Valmy,48.89217637,2.232284546,Landmarks and Outdoors
"8,8",Place Carpeaux,48.89353072,2.238528728,Landmarks and Outdoors
"11,6",Place de la Coupole,48.89228499,2.242377698,Landmarks and Outdoors
"11,5",Place de la Défense,48.89052571,2.242155075,Landmarks and Outdoors
