grid,name,latitude,longitude,Venue Category
"17,0", ,48.8858111,2.250551,office
"17,0", ,48.885734,2.2504612,office
"17,0", ,48.8857321,2.250464,office
"17,0", ,48.8856888,2.2504143,office
"17,0", ,48.8856931,2.2504057,office
"17,0", ,48.8857527,2.2502843,office
"17,0", ,48.885844,2.2500981,office
"16,0", ,48.8861531,2.2494684,office
"4,1", ,48.8869115,2.232402,apartments
"4,1", ,48.8869172,2.2324036,apartments
"4,1", ,48.8869223,2.2324065,apartments
"4,1", ,48.8869269,2.2324107,apartments
"4,1", ,48.8869309,2.2324159,apartments
"4,1", ,48.8869344,2.2324223,apartments
"4,1", ,48.8869369,2.2324295,apartments
"4,1", ,48.8869389,2.2324373,apartments
"4,1", ,48.8869391,2.2324403,apartments
"4,1", ,48.8869391,2.2324491,apartments
"4,1", ,48.8869383,2.2324578,apartments
"4,1", ,48.8869364,2.2324661,apartments
"4,1", ,48.8869335,2.2324739,apartments
"4,1", ,48.8869938,2.2325416,apartments
"4,1", ,48.8869952,2.2325432,apartments
"4,1", ,48.8869949,2.2325441,apartments
"4,1", ,48.8869561,2.2326235,apartments
"4,1", ,48.8869183,2.2325823,apartments
"4,1", ,48.8869119,2.232595,apartments
"4,1", ,48.8868711,2.2325513,apartments
"4,1", ,48.8868182,2.2326555,apartments
"4,1", ,48.8867996,2.2326338,apartments
"4,1", ,48.8867969,2.23264,apartments
"4,1", ,48.8867849,2.2326268,apartments
"4,1", ,48.8867884,2.2326193,apartments
"4,1", ,48.8867863,2.2326165,apartments
"4,1", ,48.8867911,2.2326062,apartments
"4,1", ,48.8867614,2.2325732,apartments
"4,1", ,48.8868401,2.232418,apartments
"4,1", ,48.8868545,2.2324348,apartments
"4,1", ,48.8868704,2.2324039,apartments
"4,1", ,48.8868853,2.2324203,apartments
"4,1", ,48.8868869,2.2324173,apartments
"4,1", ,48.886891,2.2324117,apartments
"4,1", ,48.8868957,2.2324073,apartments
"4,1", ,48.8869007,2.2324043,apartments
"4,1", ,48.8869061,2.2324025,apartments
"4,1", ,48.8869115,2.232402,apartments
"12,1", ,48.8864604,2.2426991,apartments
"12,1", ,48.8864722,2.2427021,apartments
"12,1", ,48.8864832,2.2427081,apartments
"12,1", ,48.8864935,2.2427169,apartments
"12,1", ,48.8865025,2.2427285,apartments
"12,1", ,48.8865102,2.242742,apartments
"12,1", ,48.8865161,2.2427575,apartments
"12,1", ,48.8865203,2.242774,apartments
"12,1", ,48.8865205,2.242777,apartments
"12,1", ,48.8865222,2.2427917,apartments
"12,1", ,48.8865223,2.2428096,apartments
"12,1", ,48.8865205,2.2428271,apartments
"12,1", ,48.8865165,2.2428442,apartments
"12,1", ,48.8865106,2.2428594,apartments
"12,1", ,48.8865045,2.2428712,apartments
"12,1", ,48.8865094,2.2428818,apartments
"12,1", ,48.8864809,2.2429168,apartments
"12,1", ,48.8864713,2.2429016,apartments
"12,1", ,48.8863834,2.2430122,apartments
"12,1", ,48.8863746,2.2429968,apartments
"12,0", ,48.8863097,2.243077,apartments
"12,0", ,48.8862995,2.2430599,apartments
"12,0", ,48.8862574,2.2431119,apartments
"12,0", ,48.886262,2.2432196,apartments
"12,0", ,48.886254,2.243221,apartments
"12,0", ,48.886257,2.2432877,apartments
"12,0", ,48.8862618,2.2432993,apartments
"12,0", ,48.8863051,2.2434086,apartments
"12,0", ,48.8863074,2.2434062,apartments
"12,0", ,48.8863077,2.2434069,apartments
"12,0", ,48.8863238,2.2434488,apartments
"12,0", ,48.8863221,2.2434508,apartments
"12,1", ,48.8863446,2.2435103,apartments
"12,1", ,48.8863531,2.243533,apartments
"12,1", ,48.8863823,2.2435274,apartments
"12,1", ,48.8863957,2.2437744,apartments
"12,1", ,48.8863967,2.2437908,apartments
"12,1", ,48.8863816,2.2437925,apartments
"12,1", ,48.8863454,2.2437973,apartments
"12,1", ,48.8863464,2.2438175,apartments
"12,0", ,48.8863354,2.2438281,apartments
"12,0", ,48.8863318,2.2438199,apartments
"12,0", ,48.8862328,2.2435763,apartments
"12,0", ,48.8862366,2.2435727,apartments
"12,0", ,48.8861761,2.2434231,apartments
"12,0", ,48.886163,2.2434355,apartments
"12,0", ,48.8861226,2.2433354,apartments
"12,0", ,48.8861087,2.243301,apartments
"12,0", ,48.8861384,2.2432754,apartments
"12,0", ,48.8861319,2.243124,apartments
"12,0", ,48.8861272,2.2431247,apartments
"12,0", ,48.8861257,2.243077,apartments
"12,0", ,48.8861317,2.2430693,apartments
"12,0", ,48.8862745,2.2428822,apartments
"12,0", ,48.8863105,2.2428356,apartments
"12,1", ,48.8863779,2.2427483,apartments
"12,1", ,48.8863918,2.2427302,apartments
"12,1", ,48.8863994,2.2427431,apartments
"12,1", ,48.886408,2.242731,apartments
"12,1", ,48.886417,2.2427191,apartments
"12,1", ,48.8864267,2.2427096,apartments
"12,1", ,48.8864371,2.2427024,apartments
"12,1", ,48.8864487,2.2426993,apartments
"12,1", ,48.8864604,2.2426991,apartments
"4,4", ,48.8898799,2.2323113,residential
"4,4", ,48.8898879,2.2323346,residential
"4,4", ,48.8898888,2.2323371,residential
"4,4", ,48.8898893,2.2323384,residential
"4,4", ,48.8899152,2.2323178,residential
"4,4", ,48.8899168,2.2323218,residential
"4,4", ,48.8899215,2.2323183,residential
"4,5", ,48.8899823,2.2324832,residential
"4,4", ,48.889806,2.2326318,residential
"4,4", ,48.8897204,2.232652,residential
"4,4", ,48.8897148,2.2326533,residential
"5,4", ,48.8896632,2.2326843,residential
"4,4", ,48.8896477,2.2326406,residential
"4,4", ,48.8896643,2.232627,residential
"4,4", ,48.8896597,2.2326153,residential
"4,4", ,48.8896431,2.2326299,residential
"4,4", ,48.8896105,2.23254,residential
"4,4", ,48.8897299,2.2324389,residential
"4,4", ,48.8898799,2.2323113,residential
"6,0", ,48.8854798,2.2353811,apartments
"6,0", ,48.8854734,2.2353917,apartments
"6,0", ,48.8854485,2.2354342,apartments
"6,0", ,48.8854423,2.2354448,apartments
"4,2", ,48.8876845,2.2320334,office
"4,2", ,48.8876949,2.2320339,office
"4,2", ,48.8877363,2.2321349,office
"4,2", ,48.8877493,2.2321294,office
"4,2", ,48.8876192,2.2322878,office
"4,2", ,48.8875709,2.2321717,office
"4,2", ,48.8876845,2.2320334,office
"7,8",Opera,48.8932817,2.2359878,office
"7,8",Opera,48.8933249,2.2360191,office
"7,8",Opera,48.8933798,2.2360589,office
"7,8",Opera,48.8934817,2.236133,office
"7,8",Opera,48.8935074,2.2361514,office
"7,9",Opera,48.8936385,2.2362468,office
"7,9",Opera,48.893727,2.2363109,office
"7,9",Opera,48.8937399,2.2363759,office
"7,9",Opera,48.8937564,2.2364685,office
"7,9",Opera,48.8937707,2.2365623,office
"7,9",Opera,48.8937799,2.2366325,office
"7,9",Opera,48.8935488,2.2364636,office
"7,8",Opera,48.8934176,2.2363676,office
"7,8",Opera,48.8934115,2.2363632,office
"7,8",Opera,48.893411,2.2363628,office
"7,8",Opera,48.8933082,2.2362878,office
"7,8",Opera,48.8932524,2.2362469,office
"7,8",Opera,48.8932087,2.236215,office
"7,8",Opera,48.8932817,2.2359878,office
"7,8", ,48.8933888,2.2358191,office
"7,8", ,48.8934432,2.2358592,office
"7,8", ,48.8933798,2.2360589,office
"7,8", ,48.8933249,2.2360191,office
"7,8", ,48.8933888,2.2358191,office
"6,1", ,48.8869268,2.2343584,apartments
"6,1", ,48.8869773,2.234448,apartments
"6,1", ,48.8869823,2.2344413,apartments
"6,1", ,48.88708,2.2346135,apartments
"6,1", ,48.8870748,2.2346202,apartments
"6,1", ,48.8871255,2.2347097,apartments
"6,1", ,48.8871185,2.234719,apartments
"6,1", ,48.8871524,2.2347794,apartments
"6,2", ,48.8872425,2.2346643,apartments
"6,2", ,48.8873056,2.2347573,apartments
"6,2", ,48.8873286,2.234791,apartments
"6,1", ,48.8871154,2.2350655,apartments
"6,1", ,48.8871059,2.2350486,apartments
"6,1", ,48.8870771,2.2350861,apartments
"6,1", ,48.8870656,2.2350684,apartments
"6,1", ,48.8870069,2.2349787,apartments
"6,1", ,48.8870388,2.2349378,apartments
"6,1", ,48.8870348,2.2349306,apartments
"6,1", ,48.887089,2.2348611,apartments
"6,1", ,48.8870545,2.2347992,apartments
"6,1", ,48.8870396,2.2348197,apartments
"6,1", ,48.8870032,2.2347557,apartments
"6,1", ,48.8869932,2.2347688,apartments
"6,1", ,48.8868455,2.2345082,apartments
"6,1", ,48.8868848,2.2344571,apartments
"6,1", ,48.8868704,2.2344317,apartments
"6,1", ,48.8869268,2.2343584,apartments
"2,0", ,48.8863083,2.2285064,apartments
"2,0", ,48.8863219,2.2285377,apartments
"2,0", ,48.8863313,2.228528,apartments
"2,1", ,48.8863604,2.2285965,apartments
"2,0", ,48.8863295,2.2286268,apartments
"2,1", ,48.8863419,2.2286572,apartments
"2,1", ,48.8863493,2.2286501,apartments
"2,1", ,48.8863909,2.2287516,apartments
"2,1", ,48.8863404,2.2288008,apartments
"2,1", ,48.886366,2.2288614,apartments
"2,1", ,48.8863952,2.2289303,apartments
"2,1", ,48.8864051,2.2289208,apartments
"2,1", ,48.8864334,2.2288935,apartments
"2,1", ,48.8864477,2.2289287,apartments
"2,1", ,48.8864566,2.2289201,apartments
"2,1", ,48.8864986,2.2290186,apartments
"2,1", ,48.8864601,2.2290551,apartments
"2,1", ,48.8864739,2.2290892,apartments
"2,1", ,48.8864649,2.2290982,apartments
"2,1", ,48.88649,2.2291589,apartments
"2,1", ,48.8865187,2.2292282,apartments
"2,1", ,48.8865287,2.2292189,apartments
"2,1", ,48.8865582,2.229191,apartments
"2,1", ,48.886571,2.2292219,apartments
"2,1", ,48.8865788,2.2292148,apartments
"2,1", ,48.8866208,2.2293151,apartments
"2,1", ,48.886584,2.229351,apartments
"2,1", ,48.8865969,2.2293835,apartments
"2,1", ,48.8865881,2.2293919,apartments
"2,1", ,48.8866104,2.2294465,apartments
"2,1", ,48.8866139,2.2294557,apartments
"2,1", ,48.8865303,2.2295356,apartments
"2,1", ,48.8865207,2.2295123,apartments
"2,1", ,48.8864921,2.2294428,apartments
"2,1", ,48.886482,2.2294519,apartments
"2,1", ,48.8864561,2.2294753,apartments
"2,1", ,48.8864266,2.2294053,apartments
"2,1", ,48.8864333,2.2293988,apartments
"2,1", ,48.8864206,2.2293673,apartments
"2,1", ,48.8864077,2.2293357,apartments
"2,1", ,48.8864253,2.2293189,apartments
"2,1", ,48.8864352,2.2293095,apartments
"2,1", ,48.8863814,2.2291789,apartments
"2,1", ,48.8863715,2.2291882,apartments
"2,1", ,48.8863536,2.2292049,apartments
"2,1", ,48.8863401,2.2291709,apartments
"2,0", ,48.886332,2.2291784,apartments
"2,0", ,48.8862913,2.2290788,apartments
"2,0", ,48.8863271,2.2290454,apartments
"2,0", ,48.8862857,2.2289458,apartments
"2,0", ,48.8862944,2.2289376,apartments
"2,0", ,48.8862671,2.2288706,apartments
"2,0", ,48.886259,2.2288776,apartments
"2,0", ,48.8862455,2.2288436,apartments
"2,0", ,48.8862106,2.228876,apartments
"2,0", ,48.8861837,2.2288108,apartments
"2,0", ,48.8861918,2.2288024,apartments
"2,0", ,48.8861787,2.2287697,apartments
"2,0", ,48.8861699,2.2287772,apartments
"2,0", ,48.8861542,2.2287393,apartments
"2,0", ,48.8861628,2.2287308,apartments
"2,0", ,48.886151,2.2287018,apartments
"2,0", ,48.8861393,2.2286732,apartments
"2,0", ,48.8861689,2.2286458,apartments
"2,0", ,48.8861747,2.2286606,apartments
"2,0", ,48.8861879,2.2286486,apartments
"2,0", ,48.886182,2.2286339,apartments
"2,0", ,48.8861764,2.2286198,apartments
"2,0", ,48.8862063,2.2285904,apartments
"2,0", ,48.8862089,2.2285968,apartments
"2,0", ,48.8862185,2.2286194,apartments
"2,0", ,48.886262,2.2285777,apartments
"2,0", ,48.8862526,2.228555,apartments
"2,0", ,48.8862782,2.2285304,apartments
"2,0", ,48.88628,2.2285346,apartments
"2,0", ,48.8863083,2.2285064,apartments
"6,0", ,48.8857598,2.2342186,house
"6,0", ,48.8858099,2.2342875,house
"6,0", ,48.8858452,2.2343364,house
"6,0", ,48.8858259,2.2343676,house
"6,0", ,48.8857351,2.2343811,house
"6,0", ,48.8857276,2.2343145,house
"6,0", ,48.8857379,2.2342995,house
"6,0", ,48.8857221,2.2342746,house
"6,0", ,48.8857598,2.2342186,house
"5,1", ,48.8870693,2.2329717,apartments
"5,1", ,48.887146,2.233158,apartments
"5,1", ,48.8871393,2.2331647,apartments
"5,1", ,48.887178,2.2332619,apartments
"5,1", ,48.887186,2.2332545,apartments
"5,2", ,48.8872615,2.2334392,apartments
"5,2", ,48.8872414,2.2334583,apartments
"5,2", ,48.8873143,2.2336434,apartments
"5,1", ,48.8872153,2.2337365,apartments
"5,1", ,48.8871394,2.2335504,apartments
"5,1", ,48.8871603,2.2335315,apartments
"5,1", ,48.8870864,2.233349,apartments
"5,1", ,48.8870975,2.233339,apartments
"5,1", ,48.8870584,2.2332433,apartments
"5,1", ,48.8870528,2.2332478,apartments
"5,1", ,48.88703,2.2331928,apartments
"5,1", ,48.8868884,2.233322,apartments
"5,1", ,48.8868854,2.2333248,apartments
"5,1", ,48.8868608,2.2332881,apartments
"5,1", ,48.886795,2.2333877,apartments
"5,1", ,48.8867592,2.2334422,apartments
"5,1", ,48.886687,2.2333353,apartments
"5,1", ,48.8866772,2.2333207,apartments
"5,1", ,48.8867781,2.2331636,apartments
"5,1", ,48.886802,2.233198,apartments
"5,1", ,48.8868262,2.2331603,apartments
"5,1", ,48.8869027,2.2330878,apartments
"5,1", ,48.88692,2.2331282,apartments
"5,1", ,48.886981,2.2330706,apartments
"5,1", ,48.8869769,2.2330602,apartments
"5,1", ,48.8870693,2.2329717,apartments
"18,1", ,48.8869274,2.251306,roof
"18,1", ,48.8869743,2.2513395,roof
"18,1", ,48.8869414,2.251445,roof
"18,1", ,48.8868947,2.2514094,roof
"18,1", ,48.8869274,2.251306,roof
"5,7",KPMG,48.8922782,2.2334016,office
"5,7",KPMG,48.8923714,2.2337905,office
"5,7",KPMG,48.8922663,2.2337046,office
"5,7",KPMG,48.8922446,2.2336938,office
"5,7",KPMG,48.892222,2.2336903,office
"5,7",KPMG,48.8922069,2.2336921,office
"5,7",KPMG,48.8921919,2.233697,office
"5,7",KPMG,48.8921779,2.2337046,office
"5,7",KPMG,48.8921644,2.2337155,office
"5,7",KPMG,48.8921521,2.2337291,office
"5,7",KPMG,48.8921413,2.2337451,office
"5,7",KPMG,48.8921318,2.2337633,office
"5,7",KPMG,48.8921243,2.2337832,office
"5,7",KPMG,48.8921185,2.2338046,office
"5,7",KPMG,48.892115,2.2338269,office
"5,7",KPMG,48.8921135,2.2338499,office
"5,7",KPMG,48.892114,2.2338727,office
"5,7",KPMG,48.8921165,2.2338955,office
"5,7",KPMG,48.8921214,2.2339173,office
"5,7",KPMG,48.892128,2.2339381,office
"5,7",KPMG,48.8921364,2.2339572,office
"5,7",KPMG,48.8921523,2.2339821,office
"5,7",KPMG,48.8921647,2.2339955,office
"5,7",KPMG,48.8922531,2.2340659,office
"6,7",KPMG,48.8921184,2.2344949,office
"6,7",KPMG,48.8920583,2.2342126,office
"6,7",KPMG,48.8920398,2.2341259,office
"5,7",KPMG,48.8920236,2.2340497,office
"5,7",KPMG,48.8919726,2.2340745,office
"5,7",KPMG,48.8919673,2.2340497,office
"5,7",KPMG,48.8919548,2.233991,office
"5,7",KPMG,48.8919115,2.2337887,office
"5,7",KPMG,48.8918801,2.2336416,office
"5,7",KPMG,48.8918762,2.2336232,office
"5,7",KPMG,48.8919973,2.2335565,office
"5,7",KPMG,48.8921826,2.2334543,office
"5,7",KPMG,48.8922782,2.2334016,office
"12,1", ,48.8867057,2.2431224,apartments
"12,1", ,48.8867693,2.2432231,apartments
"12,1", ,48.8867664,2.2432269,apartments
"12,1", ,48.886746,2.2432524,apartments
"12,1", ,48.8867481,2.2432566,apartments
"12,1", ,48.886722,2.2433045,apartments
"12,1", ,48.886716,2.2433144,apartments
"12,1", ,48.8866703,2.2433763,apartments
"12,1", ,48.8866165,2.2434284,apartments
"12,1", ,48.8866135,2.243424,apartments
"12,1", ,48.8865866,2.2434611,apartments
"12,1", ,48.8865846,2.2435186,apartments
"12,1", ,48.8865595,2.2435164,apartments
"12,1", ,48.8865569,2.243571,apartments
"12,1", ,48.8864678,2.2435628,apartments
"12,1", ,48.886478,2.2433438,apartments
"12,1", ,48.8865377,2.2433489,apartments
"12,1", ,48.8865784,2.2432948,apartments
"12,1", ,48.8865736,2.2432861,apartments
"12,1", ,48.886601,2.2432452,apartments
"12,1", ,48.8866075,2.2432562,apartments
"12,1", ,48.8866332,2.2432221,apartments
"12,1", ,48.8866276,2.2432111,apartments
"12,1", ,48.886659,2.2431757,apartments
"12,1", ,48.8866629,2.2431829,apartments
"12,1", ,48.8866907,2.2431473,apartments
"12,1", ,48.8866905,2.2431452,apartments
"12,1", ,48.8867057,2.2431224,apartments
"10,7",église Notre-Dame-de-Pentec?te,48.892024,2.2408127,church
"10,7",église Notre-Dame-de-Pentec?te,48.8920725,2.2408478,church
"10,7",église Notre-Dame-de-Pentec?te,48.8921775,2.2409249,church
"11,7",église Notre-Dame-de-Pentec?te,48.892113,2.2411411,church
"10,7",église Notre-Dame-de-Pentec?te,48.8920202,2.2410835,church
"11,7",église Notre-Dame-de-Pentec?te,48.8920167,2.241095,church
"10,7",église Notre-Dame-de-Pentec?te,48.8919037,2.2410214,church
"10,7",église Notre-Dame-de-Pentec?te,48.891957,2.2408519,church
"10,7",église Notre-Dame-de-Pentec?te,48.8919616,2.2408378,church
"10,7",église Notre-Dame-de-Pentec?te,48.8920313,2.2408902,church
"10,7",église Notre-Dame-de-Pentec?te,48.8920453,2.2408474,church
"10,7",église Notre-Dame-de-Pentec?te,48.8920264,2.2408332,church
"10,7",église Notre-Dame-de-Pentec?te,48.8920281,2.2408278,church
"10,7",église Notre-Dame-de-Pentec?te,48.892024,2.2408127,church
"7,10", ,48.8948151,2.2362736,office
"7,10", ,48.8948806,2.2363183,office
"7,10", ,48.8947798,2.2367641,office
"8,10", ,48.8947377,2.2369591,office
"8,10", ,48.8947097,2.2371251,office
"8,10", ,48.8946821,2.2372853,office
"8,10", ,48.8946612,2.2374076,office
"8,10", ,48.8946213,2.237396,office
"8,10", ,48.8946159,2.2374504,office
"8,10", ,48.8945504,2.2374346,office
"8,10", ,48.8945554,2.2373829,office
"8,10", ,48.8945535,2.2373823,office
"8,10", ,48.8945666,2.2372634,office
"8,10", ,48.8945386,2.2372419,office
"8,10", ,48.8945309,2.2372367,office
"8,10", ,48.8945587,2.2371519,office
"8,10", ,48.8945435,2.2371404,office
"8,10", ,48.8945674,2.2370675,office
"8,10", ,48.8945571,2.2370597,office
"8,10", ,48.8945758,2.237003,office
"8,10", ,48.8946042,2.2370258,office
"8,10", ,48.8946138,2.2370321,office
"7,10", ,48.8946562,2.2368155,office
"7,10", ,48.8946471,2.2368072,office
"7,10", ,48.8946069,2.2367776,office
"7,10", ,48.8946298,2.2367129,office
"7,10", ,48.8946338,2.2367162,office
"7,10", ,48.8946389,2.2366991,office
"7,10", ,48.8946264,2.2366903,office
"7,10", ,48.8946502,2.2366167,office
"7,10", ,48.8946458,2.2366131,office
"7,10", ,48.8946665,2.2365476,office
"7,10", ,48.8946892,2.2365617,office
"7,10", ,48.8947404,2.236389,office
"7,10", ,48.8947632,2.2363119,office
"7,10", ,48.8947672,2.2363148,office
"7,10", ,48.8947708,2.2363039,office
"7,10", ,48.8948005,2.2363237,office
"7,10", ,48.8948151,2.2362736,office
"6,0", ,48.8859612,2.2348334,house
"6,0", ,48.8860139,2.2349402,house
"6,0", ,48.8859759,2.2349817,house
"6,0", ,48.885962,2.2349523,house
"6,0", ,48.8859509,2.2349642,house
"6,0", ,48.8859331,2.2349316,house
"6,0", ,48.8859113,2.2348889,house
"6,0", ,48.8859612,2.2348334,house
"3,4", ,48.8898902,2.2305751,apartments
"3,4", ,48.8899174,2.2305889,apartments
"3,4", ,48.8899377,2.230635,apartments
"3,5", ,48.8901397,2.2310944,apartments
"3,5", ,48.8901539,2.2310816,apartments
"3,5", ,48.8901627,2.2311017,apartments
"3,5", ,48.8901494,2.2311151,apartments
"3,5", ,48.8902067,2.2312476,apartments
"4,5", ,48.8901247,2.2313171,apartments
"3,5", ,48.8900924,2.2312362,apartments
"3,5", ,48.8900795,2.2312308,apartments
"4,4", ,48.8898033,2.2314518,apartments
"4,4", ,48.8897988,2.231471,apartments
"4,4", ,48.8898318,2.2315656,apartments
"4,4", ,48.8897543,2.2316315,apartments
"4,4", ,48.8897033,2.2314838,apartments
"4,4", ,48.8896888,2.2314951,apartments
"4,4", ,48.8896814,2.2314743,apartments
"4,4", ,48.8896957,2.231462,apartments
"3,4", ,48.8896111,2.2312159,apartments
"3,4", ,48.8895959,2.231228,apartments
"3,4", ,48.889588,2.231206,apartments
"3,4", ,48.8896031,2.2311947,apartments
"3,4", ,48.8895382,2.2310065,apartments
"3,4", ,48.8895223,2.2310195,apartments
"3,4", ,48.8895265,2.2310311,apartments
"3,4", ,48.8894945,2.2310561,apartments
"3,4", ,48.8894902,2.2310449,apartments
"3,4", ,48.8894587,2.2310708,apartments
"3,4", ,48.8895235,2.2312573,apartments
"3,4", ,48.8895391,2.2312449,apartments
"3,4", ,48.8895472,2.2312678,apartments
"3,4", ,48.8895315,2.2312797,apartments
"4,4", ,48.8896163,2.2315252,apartments
"4,4", ,48.8896325,2.2315128,apartments
"4,4", ,48.8896398,2.2315342,apartments
"4,4", ,48.8896241,2.231547,apartments
"4,4", ,48.8896771,2.2316971,apartments
"4,4", ,48.8895986,2.2317637,apartments
"4,4", ,48.8895631,2.2316605,apartments
"4,4", ,48.8895526,2.2316542,apartments
"4,4", ,48.8893444,2.231817,apartments
"4,4", ,48.8893411,2.2318424,apartments
"4,4", ,48.889397,2.2319347,apartments
"4,4", ,48.8893188,2.2320011,apartments
"4,4", ,48.8892463,2.2318822,apartments
"4,4", ,48.8892317,2.2318987,apartments
"4,4", ,48.8892227,2.2318815,apartments
"4,4", ,48.8892363,2.2318632,apartments
"4,3", ,48.8889388,2.2313709,apartments
"4,3", ,48.8889448,2.2313314,apartments
"3,4", ,48.8891603,2.2311582,apartments
"3,4", ,48.8892028,2.2312752,apartments
"4,4", ,48.8891299,2.2313315,apartments
"4,4", ,48.8891367,2.2313531,apartments
"4,4", ,48.8891239,2.2313638,apartments
"4,4", ,48.8891162,2.2313419,apartments
"4,4", ,48.8890789,2.2313721,apartments
"4,4", ,48.889089,2.2313765,apartments
"4,4", ,48.8890865,2.2314018,apartments
"4,4", ,48.8890702,2.2313963,apartments
"4,4", ,48.8891667,2.231554,apartments
"4,4", ,48.8891783,2.2315398,apartments
"4,4", ,48.8891894,2.231558,apartments
"4,4", ,48.8891776,2.2315733,apartments
"4,4", ,48.8892499,2.2316894,apartments
"4,4", ,48.8892479,2.2316958,apartments
"4,4", ,48.8892614,2.2317179,apartments
"4,4", ,48.8892783,2.2317226,apartments
"4,4", ,48.889337,2.2316763,apartments
"4,4", ,48.8893433,2.231653,apartments
"4,4", ,48.889335,2.2316301,apartments
"4,4", ,48.8893315,2.231634,apartments
"4,4", ,48.8892974,2.2315346,apartments
"4,4", ,48.8892697,2.2315559,apartments
"4,4", ,48.8892621,2.2315321,apartments
"4,4", ,48.8892896,2.2315106,apartments
"4,4", ,48.8892552,2.2314074,apartments
"4,4", ,48.8893329,2.2313463,apartments
"4,4", ,48.8894053,2.2315568,apartments
"4,4", ,48.8894029,2.2315645,apartments
"4,4", ,48.8894148,2.2315984,apartments
"4,4", ,48.889419,2.2315783,apartments
"4,4", ,48.8894343,2.2315838,apartments
"4,4", ,48.8894291,2.231608,apartments
"4,4", ,48.8894445,2.2315958,apartments
"4,4", ,48.8894443,2.2315881,apartments
"4,4", ,48.8894936,2.2315488,apartments
"4,4", ,48.8894985,2.231553,apartments
"4,4", ,48.8895139,2.2315408,apartments
"4,4", ,48.8895184,2.2315143,apartments
"4,4", ,48.8895083,2.2314859,apartments
"4,4", ,48.8895038,2.2314852,apartments
"3,4", ,48.8893848,2.231145,apartments
"3,4", ,48.8893782,2.2311698,apartments
"3,4", ,48.8893652,2.2311638,apartments
"3,4", ,48.8893693,2.231141,apartments
"3,4", ,48.8892883,2.2312048,apartments
"3,4", ,48.8892757,2.2311695,apartments
"3,4", ,48.8892657,2.231179,apartments
"3,4", ,48.8892485,2.2311349,apartments
"3,4", ,48.8892599,2.2311258,apartments
"3,4", ,48.8892473,2.2310887,apartments
"3,4", ,48.8896689,2.2307519,apartments
"3,4", ,48.8896815,2.2307901,apartments
"3,4", ,48.889696,2.2307811,apartments
"3,4", ,48.8897088,2.2308225,apartments
"3,4", ,48.889696,2.2308333,apartments
"3,4", ,48.8897109,2.2308715,apartments
"3,4", ,48.8896258,2.2309382,apartments
"3,4", ,48.8896406,2.2309459,apartments
"3,4", ,48.8896366,2.2309666,apartments
"3,4", ,48.8896209,2.2309604,apartments
"4,4", ,48.8897392,2.2312972,apartments
"4,4", ,48.8897366,2.2313068,apartments
"4,4", ,48.8897474,2.2313352,apartments
"4,4", ,48.8897607,2.2313427,apartments
"4,4", ,48.8897744,2.2313318,apartments
"4,4", ,48.8897755,2.2313229,apartments
"3,4", ,48.8898255,2.2312827,apartments
"4,4", ,48.8898301,2.2312875,apartments
"3,4", ,48.8898443,2.2312762,apartments
"3,4", ,48.8898441,2.2312692,apartments
"3,4", ,48.8898311,2.2312621,apartments
"3,4", ,48.8898374,2.2312403,apartments
"3,4", ,48.8898498,2.2312461,apartments
"3,4", ,48.889839,2.2312173,apartments
"3,4", ,48.8898333,2.2312161,apartments
"3,4", ,48.8898033,2.2311287,apartments
"3,4", ,48.8897928,2.231098,apartments
"3,4", ,48.8897601,2.2310026,apartments
"3,4", ,48.889837,2.2309413,apartments
"3,4", ,48.8898744,2.2310486,apartments
"3,4", ,48.8899019,2.2310264,apartments
"3,4", ,48.8899096,2.2310483,apartments
"3,4", ,48.8898824,2.2310708,apartments
"3,4", ,48.8899142,2.2311641,apartments
"3,4", ,48.8899125,2.2311712,apartments
"3,4", ,48.8899204,2.2311939,apartments
"3,4", ,48.8899365,2.2312026,apartments
"3,5", ,48.8899516,2.2311902,apartments
"3,5", ,48.8899508,2.2311825,apartments
"3,5", ,48.8900135,2.2311319,apartments
"3,5", ,48.8900191,2.2311357,apartments
"3,5", ,48.890036,2.2311226,apartments
"3,5", ,48.8900392,2.2310987,apartments
"3,5", ,48.8900294,2.231075,apartments
"3,5", ,48.890023,2.2310742,apartments
"3,5", ,48.8899908,2.2310012,apartments
"3,5", ,48.8899783,2.2309726,apartments
"3,5", ,48.8899705,2.2309555,apartments
"3,5", ,48.8899574,2.2309685,apartments
"3,5", ,48.8899466,2.2309467,apartments
"3,5", ,48.8899612,2.2309337,apartments
"3,4", ,48.8898933,2.23078,apartments
"3,4", ,48.8898971,2.2307753,apartments
"3,4", ,48.8898842,2.2307442,apartments
"3,4", ,48.8898811,2.2307431,apartments
"3,4", ,48.889875,2.230768,apartments
"3,4", ,48.8898624,2.2307618,apartments
"3,4", ,48.8898668,2.2307385,apartments
"3,4", ,48.8898659,2.2307383,apartments
"3,4", ,48.8898562,2.2307461,apartments
"3,4", ,48.8898429,2.2307567,apartments
"3,4", ,48.8898412,2.230758,apartments
"3,4", ,48.8898414,2.2307644,apartments
"3,4", ,48.889796,2.2308003,apartments
"3,4", ,48.8897537,2.2306844,apartments
"3,4", ,48.8898902,2.2305751,apartments
"4,7",H?tel Renaissance,48.8923867,2.2323679,hotel
"4,8",H?tel Renaissance,48.8927914,2.2326595,hotel
"5,8",H?tel Renaissance,48.8927751,2.2327116,hotel
