FID,osm_id,code,fclass,name,longitude,latitude,grid
960,3048865611,2561,hairdresser,salon de coiffure,2.226901,48.885737,"0,0"
961,3048865612,2004,post_box, ,2.226876,48.885714,"0,0"
962,3048865613,2305,bar,Le Montalegre,2.226769,48.8857,"0,0"
963,3048865615,2511,convenience, ,2.226678,48.885671,"0,0"
1330,4940881548,2563,car_rental,Rent a Car,2.226407,48.885539,"0,0"
259,1768798727,2301,restaurant,Le P'tit Breton,2.226844,48.894766,"0,10"
951,3024650207,2592,vending_parking, ,2.226158,48.895242,"0,10"
170,1506812685,2561,hairdresser,Biguine,2.226266,48.895894,"0,11"
174,1506812737,2301,restaurant,Les Darons,2.225945,48.895993,"0,11"
656,2304085994,2301,restaurant,O'Ginkgo,2.22683,48.895846,"0,11"
953,3024650216,2902,bench, ,2.226744,48.895421,"0,11"
955,3024650219,2902,bench, ,2.226758,48.895556,"0,11"
956,3024650220,2902,bench, ,2.226695,48.895573,"0,11"
957,3024650221,2906,waste_basket, ,2.226637,48.895578,"0,11"
1356,5308666454,2906,waste_basket, ,2.226782,48.89597,"0,11"
1706,7731663207,2302,fast_food,Spok,2.226442,48.895809,"0,11"
1707,7731666417,2301,restaurant,Jungle Arch,2.226151,48.895902,"0,11"
669,2347599754,2205,playground, ,2.226983,48.888906,"0,3"
1346,5268212085,2561,hairdresser,The Pablo,2.227083,48.888458,"0,3"
1347,5268212086,2502,bakery,Poire de Pains,2.22704,48.888154,"0,3"
1348,5268212087,2511,convenience,Déstockage Alimentaire,2.226866,48.888165,"0,3"
1349,5268212088,2302,fast_food,Mag Bucket,2.226742,48.888475,"0,3"
1870,9355469655,2302,fast_food,Le Dream,2.226963,48.888158,"0,3"
668,2344482872,2903,drinking_water, ,2.225738,48.890962,"0,6"
1872,9355469661,2902,bench, ,2.225747,48.890903,"0,6"
1666,7214191735,2906,waste_basket, ,2.226865,48.892515,"0,7"
1661,7201919165,2205,playground, ,2.226551,48.892908,"0,8"
1662,7201919166,2205,playground, ,2.226515,48.89287,"0,8"
1663,7214161853,2906,waste_basket, ,2.226364,48.893164,"0,8"
1664,7214161854,2903,drinking_water, ,2.226203,48.893149,"0,8"
1665,7214161857,2906,waste_basket, ,2.22651,48.892904,"0,8"
657,2304090305,2906,waste_basket, ,2.226054,48.893822,"0,9"
658,2304090310,2592,vending_parking, ,2.226201,48.89389,"0,9"
659,2304090323,2592,vending_parking, ,2.225758,48.893919,"0,9"
660,2304090330,2004,post_box, ,2.225709,48.893935,"0,9"
1660,7198347741,2031,recycling_glass, ,2.225833,48.893897,"0,9"
1189,4230210912,2701,tourist_info,Affichage Libre,2.227205,48.887195,"1,1"
175,1506812747,2301,restaurant,Lunivia,2.22719,48.894672,"1,10"
950,3020757911,2301,restaurant,Le Piano,2.227159,48.894472,"1,10"
959,3046564818,2725,artwork,Fresques,2.227582,48.894936,"1,10"
1218,4230213214,2031,recycling_glass, ,2.22752,48.894868,"1,10"
1336,5268212075,2301,restaurant,Yoshi Sushi,2.227241,48.894564,"1,10"
1705,7731594918,2541,car_dealership,Toyota,2.228396,48.895336,"1,10"
176,1506812925,2101,pharmacy,Parapharmacie Les Terrasses de l'Arche,2.227806,48.895402,"1,11"
958,3024650222,2301,restaurant,Les Bambins,2.227132,48.895618,"1,11"
1188,4230210661,2906,waste_basket, ,2.227377,48.887524,"1,2"
1190,4230210914,2701,tourist_info,Affichage Libre,2.227402,48.887541,"1,2"
1194,4230210921,2302,fast_food,Burger’ppétit,2.227397,48.887722,"1,2"
1195,4230210933,2302,fast_food,Pizz' Appétit,2.227388,48.887635,"1,2"
1204,4230211600,2906,waste_basket, ,2.227395,48.887779,"1,2"
1868,9355469653,2083,kindergarten,Accueil familial Amitié-Rosiers,2.22773,48.88795,"1,2"
1208,4230211799,2902,bench, ,2.227844,48.888201,"1,3"
1209,4230211867,2902,bench, ,2.228457,48.888497,"1,3"
1344,5268212083,2031,recycling_glass, ,2.227264,48.888222,"1,3"
1345,5268212084,2302,fast_food,Le Pica,2.22718,48.888506,"1,3"
1869,9355469654,2511,convenience,Chez Baba,2.227546,48.888477,"1,3"
670,2347599757,2721,attraction,Serpent,2.22838,48.889302,"1,4"
671,2347599757,2723,monument,Serpent,2.22838,48.889302,"1,4"
12,203902533,2201,theatre,Théatre par le Bas,2.22728,48.890433,"1,5"
931,2958486859,2902,bench, ,2.228082,48.890166,"1,5"
932,2958486860,2902,bench, ,2.228025,48.890173,"1,5"
934,2958486890,2906,waste_basket, ,2.227882,48.890491,"1,5"
935,2958486896,2906,waste_basket, ,2.227944,48.890552,"1,5"
936,2958488766,2701,tourist_info,panneau administratif,2.227973,48.890498,"1,5"
22,240505455,2012,community_centre,Salle polyvalente Espace Gorki,2.228218,48.891102,"1,6"
1215,4230212629,2592,vending_parking, ,2.227986,48.892009,"1,7"
1216,4230212724,2592,vending_parking, ,2.227553,48.892472,"1,7"
1671,7216259376,2902,bench, ,2.228062,48.892169,"1,7"
1672,7216259377,2902,bench, ,2.228431,48.891916,"1,7"
946,3020735484,2902,bench, ,2.227627,48.89284,"1,8"
947,3020735487,2902,bench, ,2.227619,48.892866,"1,8"
948,3020735489,2902,bench, ,2.22758,48.892973,"1,8"
949,3020735490,2902,bench, ,2.227576,48.892999,"1,8"
1212,4230212444,2906,waste_basket, ,2.227115,48.894211,"1,9"
1213,4230212445,2592,vending_parking, ,2.227107,48.894214,"1,9"
1410,5543528832,2907,camera_surveillance, ,2.227512,48.894325,"1,9"
290,1854959700,2907,camera_surveillance, ,2.240865,48.894798,"10,10"
1594,6776938403,2906,waste_basket, ,2.24061,48.895179,"10,10"
303,1879237395,2907,camera_surveillance, ,2.240062,48.895799,"10,11"
304,1879237460,2907,camera_surveillance, ,2.240031,48.895992,"10,11"
338,1923568246,2907,camera_surveillance, ,2.23985,48.895857,"10,11"
339,1923568269,2907,camera_surveillance, ,2.239991,48.895953,"10,11"
340,1923568276,2907,camera_surveillance, ,2.239797,48.895944,"10,11"
341,1923568277,2907,camera_surveillance, ,2.239842,48.895771,"10,11"
342,1923568278,2907,camera_surveillance, ,2.239833,48.895852,"10,11"
343,1923568279,2907,camera_surveillance, ,2.239854,48.895765,"10,11"
358,1925167449,2907,camera_surveillance, ,2.239935,48.895771,"10,11"
1627,7017440222,2121,dentist,Dental Santé,2.240729,48.895988,"10,11"
255,1732342194,2301,restaurant,La Table des Artistes,2.239816,48.896902,"10,12"
305,1879237466,2907,camera_surveillance, ,2.239968,48.896425,"10,12"
392,1932117199,2907,camera_surveillance, ,2.239858,48.896473,"10,12"
393,1932117216,2907,camera_surveillance, ,2.239843,48.896421,"10,12"
464,1947638506,2511,convenience,Alimentation Générale,2.240445,48.896947,"10,12"
465,1948028816,2502,bakery,Boulangerie Patisserie Traiteur,2.240523,48.896481,"10,12"
1626,7017422976,2302,fast_food,Friends & Fries,2.240532,48.896371,"10,12"
1652,7178292986,2902,bench, ,2.240398,48.896619,"10,12"
1655,7178293085,2906,waste_basket, ,2.24033,48.897073,"10,12"
1657,7178293185,2902,bench, ,2.240393,48.89667,"10,12"
1760,7994868374,2502,bakery,Boulangerie Faubourg de l'Arche,2.239827,48.897099,"10,12"
1467,5998658666,2906,waste_basket, ,2.240255,48.888418,"10,3"
1468,5998658667,2004,post_box, ,2.240127,48.888418,"10,3"
128,1215386256,2004,post_box, ,2.239869,48.890555,"10,5"
177,1506812949,2601,bank,Société Générale,2.240657,48.890364,"10,5"
1159,4084765689,2519,optician,Grand Optical,2.240042,48.890215,"10,5"
10,202289608,2601,bank,BNP Paribas,2.240721,48.891665,"10,6"
127,1215374962,2004,post_box, ,2.240314,48.891271,"10,6"
371,1930392199,2907,camera_surveillance, ,2.240857,48.891466,"10,6"
372,1930392233,2907,camera_surveillance, ,2.240043,48.89172,"10,6"
617,2128086747,2593,vending_any, ,2.240322,48.891269,"10,6"
618,2128086749,2593,vending_any, ,2.240459,48.891347,"10,6"
678,2402805079,2301,restaurant,Cojean,2.24095,48.891677,"10,6"
1459,5995438243,2592,vending_parking, ,2.240814,48.891119,"10,6"
1460,5995438244,2592,vending_parking, ,2.240814,48.891137,"10,6"
146,1355008382,2901,toilet, ,2.240184,48.892496,"10,7"
147,1355008423,2602,atm, ,2.240009,48.892554,"10,7"
321,1911378516,2907,camera_surveillance, ,2.24073,48.892477,"10,7"
322,1911378517,2907,camera_surveillance, ,2.240731,48.892469,"10,7"
323,1911378518,2907,camera_surveillance, ,2.240721,48.89247,"10,7"
324,1911378519,2907,camera_surveillance, ,2.240444,48.892137,"10,7"
325,1911378520,2907,camera_surveillance, ,2.240416,48.892336,"10,7"
326,1911378521,2907,camera_surveillance, ,2.240988,48.891788,"10,7"
481,1955771731,2907,camera_surveillance, ,2.240161,48.892506,"10,7"
482,1955771744,2907,camera_surveillance, ,2.240129,48.892516,"10,7"
483,1955771794,2907,camera_surveillance, ,2.240035,48.892562,"10,7"
484,1955771800,2907,camera_surveillance, ,2.239956,48.892579,"10,7"
485,1955771807,2907,camera_surveillance, ,2.239876,48.892595,"10,7"
1463,5996489622,2701,tourist_info, ,2.240965,48.891887,"10,7"
1464,5996489623,2701,tourist_info, ,2.240944,48.891894,"10,7"
319,1911378512,2907,camera_surveillance, ,2.24066,48.893,"10,8"
320,1911378513,2907,camera_surveillance, ,2.240659,48.892992,"10,8"
1820,8992199021,2907,camera_surveillance, ,2.24056,48.893454,"10,8"
310,1888048180,2907,camera_surveillance, ,2.240404,48.894045,"10,9"
489,1955771883,2907,camera_surveillance, ,2.239852,48.893592,"10,9"
695,2696736170,2561,hairdresser,Queen's Hair,2.242411,48.885513,"11,0"
1098,3227787499,2529,beauty_shop,Espace Epilation,2.242482,48.88554,"11,0"
1099,3227787500,2529,beauty_shop,La Griffe,2.242297,48.885478,"11,0"
1318,4532161701,2082,school,école élémentaire République,2.24157,48.885688,"11,0"
32,442157566,2903,drinking_water, ,2.241902,48.894587,"11,10"
1369,5442713011,2902,bench, ,2.242,48.894725,"11,10"
1370,5442713012,2902,bench, ,2.24184,48.89468,"11,10"
1658,7178293186,2906,waste_basket, ,2.241698,48.896966,"11,12"
1325,4885344321,2120,doctors,Emeric Goubely - Ostéopathe Puteaux,2.241654,48.887941,"11,2"
1472,5999671205,2725,artwork, ,2.242363,48.888468,"11,3"
1475,6003208961,2907,camera_surveillance, ,2.241811,48.889896,"11,4"
1624,7010858668,2120,doctors,Point Vision,2.242467,48.889587,"11,4"
117,1157085175,2722,museum,Musée de la Défense,2.242299,48.890773,"11,5"
178,1506814063,2004,post_box, ,2.242341,48.890022,"11,5"
542,1977370892,2907,camera_surveillance, ,2.242012,48.890836,"11,5"
1465,5997589491,2701,tourist_info,Centre - Grande Arche,2.241931,48.890757,"11,5"
9,202289605,2001,police,Police nationale,2.242212,48.891299,"11,6"
14,204128499,2701,tourist_info,EPAD Info,2.24238,48.89084,"11,6"
45,592647598,2601,bank,HSBC,2.24185,48.891482,"11,6"
171,1506812702,2601,bank,CIC,2.242119,48.891151,"11,6"
579,1999941059,2907,camera_surveillance, ,2.242407,48.891667,"11,6"
616,2128086741,2593,vending_any, ,2.242345,48.890864,"11,6"
1466,5997590257,2701,tourist_info, ,2.242024,48.890938,"11,6"
15,205405677,2004,post_box, ,2.242399,48.892113,"11,7"
580,1999941060,2907,camera_surveillance, ,2.242203,48.892467,"11,7"
581,1999941061,2907,camera_surveillance, ,2.242111,48.892332,"11,7"
1428,5843593669,2903,drinking_water, ,2.242107,48.89191,"11,7"
1603,6786287547,2906,waste_basket, ,2.242419,48.891976,"11,7"
1604,6786287548,2906,waste_basket, ,2.242337,48.892002,"11,7"
582,1999941068,2907,camera_surveillance, ,2.242129,48.892693,"11,8"
583,1999941083,2907,camera_surveillance, ,2.24195,48.892752,"11,8"
1524,6093201246,2906,waste_basket, ,2.241316,48.892889,"11,8"
499,1956560539,2907,camera_surveillance, ,2.241791,48.89367,"11,9"
500,1956560579,2907,camera_surveillance, ,2.24191,48.893628,"11,9"
696,2696739338,2561,hairdresser,Line André coiffure,2.242668,48.885894,"12,0"
912,2839240109,2511,convenience, ,2.243242,48.885936,"12,0"
913,2839266022,2301,restaurant,L'Imprévu,2.242794,48.885931,"12,0"
914,2839273308,2301,restaurant,Les Petites Fermes,2.243159,48.885889,"12,0"
915,2839284666,2568,laundry, ,2.243435,48.886024,"12,0"
1274,4366400213,2907,camera_surveillance, ,2.242916,48.885821,"12,0"
1307,4484412113,2906,waste_basket, ,2.242783,48.885756,"12,0"
1372,5506307730,2516,butcher,Boucherie République,2.242737,48.885916,"12,0"
1376,5516183061,2502,bakery,Les Fournils d'Antan,2.242691,48.885696,"12,0"
1399,5523444989,2529,beauty_shop,Institut Respire,2.242522,48.885525,"12,0"
1403,5525826004,2083,kindergarten,Crèche des Arcades,2.243509,48.886509,"12,1"
245,1729108301,2083,kindergarten,Crèche Les Chérubins,2.243878,48.895359,"12,11"
1508,6025117890,2907,camera_surveillance, ,2.243316,48.887489,"12,2"
1509,6025117891,2907,camera_surveillance, ,2.24332,48.887487,"12,2"
1510,6025117950,2906,waste_basket, ,2.243251,48.887957,"12,2"
1511,6025117953,2906,waste_basket, ,2.243047,48.887982,"12,2"
1512,6025133271,2031,recycling_glass, ,2.243393,48.887535,"12,2"
1513,6025133272,2906,waste_basket, ,2.243551,48.887997,"12,2"
1469,5998971660,2906,waste_basket, ,2.242689,48.888634,"12,3"
1470,5998971661,2906,waste_basket, ,2.242739,48.888704,"12,3"
1471,5998971662,2906,waste_basket, ,2.242639,48.888564,"12,3"
1473,5999671206,2725,artwork, ,2.24264,48.888853,"12,3"
925,2845831401,2601,bank,Société Générale,2.243425,48.889509,"12,4"
13,204128496,2301,restaurant,Globe Trotter,2.242646,48.890706,"12,5"
309,1880675035,2907,camera_surveillance, ,2.243201,48.890161,"12,5"
1782,8637706787,2301,restaurant,Eclipse,2.243405,48.890495,"12,5"
1805,8805204635,2301,restaurant,IT,2.243435,48.890053,"12,5"
1806,8805204644,2301,restaurant,Koedo,2.243251,48.890551,"12,5"
172,1506812708,2601,bank,Caisse d'épargne,2.242729,48.890975,"12,6"
573,1999940993,2907,camera_surveillance, ,2.243145,48.891649,"12,6"
574,1999940996,2907,camera_surveillance, ,2.243393,48.89166,"12,6"
575,1999941019,2907,camera_surveillance, ,2.243443,48.891589,"12,6"
1823,9067315217,2907,camera_surveillance, ,2.243016,48.891304,"12,6"
330,1921737508,2907,camera_surveillance, ,2.24366,48.892326,"12,7"
331,1921737546,2907,camera_surveillance, ,2.243205,48.892054,"12,7"
332,1921737555,2907,camera_surveillance, ,2.243192,48.892055,"12,7"
335,1921759163,2907,camera_surveillance, ,2.24296,48.892525,"12,7"
571,1999940991,2907,camera_surveillance, ,2.243554,48.891905,"12,7"
572,1999940992,2907,camera_surveillance, ,2.243417,48.891796,"12,7"
577,1999941050,2907,camera_surveillance, ,2.243364,48.891772,"12,7"
578,1999941058,2907,camera_surveillance, ,2.243051,48.891746,"12,7"
333,1921759066,2907,camera_surveillance, ,2.242912,48.893042,"12,8"
334,1921759143,2907,camera_surveillance, ,2.242781,48.892859,"12,8"
336,1921759170,2907,camera_surveillance, ,2.243135,48.893237,"12,8"
496,1956554613,2907,camera_surveillance, ,2.243398,48.893143,"12,8"
497,1956554616,2907,camera_surveillance, ,2.243208,48.893534,"12,8"
982,3086274035,2251,sports_centre,CMG Sports Club,2.242594,48.892752,"12,8"
148,1404732466,2004,post_box, ,2.24284,48.89368,"12,9"
1599,6782689214,2907,camera_surveillance, ,2.242831,48.893548,"12,9"
1600,6782689215,2906,waste_basket, ,2.243569,48.894365,"12,9"
922,2839476354,2301,restaurant,Resunga,2.2445,48.886453,"13,1"
923,2839476355,2301,restaurant,Monte Carlo,2.244913,48.886612,"13,1"
1401,5525134032,2121,dentist,Stéphane AHAROUNI,2.244778,48.88658,"13,1"
1402,5525134033,2120,doctors,Elise FERTOUT-AHAROUNI,2.244796,48.886575,"13,1"
1560,6637161896,2302,fast_food,Trattoria Piccino,2.244724,48.886541,"13,1"
224,1727954856,2004,post_box, ,2.244388,48.894897,"13,10"
314,1891346834,2907,camera_surveillance, ,2.243891,48.894877,"13,10"
1474,5999842967,2004,post_box, ,2.244143,48.889024,"13,3"
41,570045220,2903,drinking_water,Fontaine Wallace,2.244695,48.88993,"13,4"
42,570045220,2725,artwork,Fontaine Wallace,2.244695,48.88993,"13,4"
1420,5660252325,2302,fast_food,Exki,2.243987,48.889335,"13,4"
576,1999941039,2907,camera_surveillance, ,2.244009,48.891669,"13,6"
1552,6368335130,2301,restaurant,Dapprima,2.2444,48.891127,"13,6"
337,1921764839,2907,camera_surveillance, ,2.243965,48.89234,"13,7"
492,1956516712,2907,camera_surveillance, ,2.244303,48.8926,"13,7"
493,1956516725,2907,camera_surveillance, ,2.2443,48.892596,"13,7"
494,1956554607,2907,camera_surveillance, ,2.243975,48.892425,"13,7"
495,1956554610,2907,camera_surveillance, ,2.243984,48.892437,"13,7"
1601,6785537828,2906,waste_basket, ,2.24436,48.892229,"13,7"
1602,6785537829,2906,waste_basket, ,2.244385,48.892339,"13,7"
491,1956516692,2907,camera_surveillance, ,2.244834,48.892884,"13,8"
87,998633934,2907,camera_surveillance, ,2.244499,48.894177,"13,9"
118,1188300026,2902,bench, ,2.244414,48.894345,"13,9"
1377,5516298636,2502,bakery,Les Fromentiers,2.245514,48.886221,"14,0"
1378,5516298637,2561,hairdresser,Jean Louis David,2.245641,48.886156,"14,0"
1379,5516298638,2518,beverages,Nicolas,2.245731,48.886079,"14,0"
1380,5516298639,2511,convenience,Thiriet,2.245817,48.886009,"14,0"
1381,5516298640,2568,laundry,Séquoia,2.24588,48.885955,"14,0"
1382,5516298641,2501,supermarket,Carrefour City,2.245966,48.885854,"14,0"
1773,8387586106,2906,waste_basket, ,2.246105,48.886212,"14,0"
1774,8387743039,2701,tourist_info,PUTEAUX,2.245942,48.886289,"14,0"
1248,4364221659,2907,camera_surveillance, ,2.24605,48.886353,"14,1"
1249,4364221660,2907,camera_surveillance, ,2.246183,48.8864,"14,1"
1250,4364221661,2907,camera_surveillance, ,2.246389,48.88666,"14,1"
1251,4364221662,2907,camera_surveillance, ,2.24639,48.886662,"14,1"
81,998633863,2907,camera_surveillance, ,2.245534,48.894796,"14,10"
223,1727787833,2301,restaurant,Bovinelli,2.246081,48.896509,"14,12"
926,2886064361,2301,restaurant,Pizza San Marco,2.2453,48.896524,"14,12"
927,2886073684,2301,restaurant,So Thai,2.245819,48.896755,"14,12"
609,2041931477,2301,restaurant,La Safranée,2.246063,48.889593,"14,4"
1419,5659739777,2120,doctors,Beno?t Gaultier - Ostéopathe D.O.,2.245871,48.889639,"14,4"
169,1506812684,2301,restaurant,Au Jardin des Corolles,2.245291,48.890647,"14,5"
179,1506814072,2004,post_box, ,2.245302,48.890558,"14,5"
989,3102964284,2301,restaurant,Le Ballon d'Alsace,2.246492,48.890201,"14,5"
1605,6788158809,2907,camera_surveillance, ,2.24543,48.8907,"14,5"
1606,6788158812,2004,post_box, ,2.245383,48.890675,"14,5"
1608,6808297448,2906,waste_basket, ,2.246608,48.889974,"14,5"
1731,7941698576,2906,waste_basket, ,2.245362,48.892373,"14,7"
1732,7941698577,2563,car_rental,Autolib',2.245368,48.892324,"14,7"
289,1854959654,2907,camera_surveillance, ,2.245306,48.892783,"14,8"
679,2514837527,2301,restaurant,Piccolino,2.246492,48.893414,"14,8"
1230,4343154766,2301,restaurant, ,2.245843,48.893142,"14,8"
1231,4343154767,2512,clothes,Jann's,2.246015,48.893215,"14,8"
1232,4343154768,2301,restaurant,Alfred's Café,2.246267,48.893321,"14,8"
1233,4343154769,2302,fast_food,équi Eat,2.246361,48.893359,"14,8"
1120,3518928767,2518,beverages,La Caisse de Bières,2.246865,48.895147,"15,10"
236,1728952863,2512,clothes,Urban Mood,2.24805,48.896944,"15,12"
237,1728952869,2561,hairdresser,Saint Algue,2.24792,48.897105,"15,12"
238,1728952874,2529,beauty_shop,Le Cocon d'Edwige,2.248082,48.896904,"15,12"
983,3102734662,2302,fast_food,Pasta Bella,2.247469,48.888001,"15,2"
984,3102735136,2302,fast_food,Anka,2.247614,48.888031,"15,2"
985,3102735500,2302,fast_food,Pomme de Pain,2.247383,48.888029,"15,2"
1374,5510822653,2502,bakery,Panam,2.247091,48.887954,"15,2"
1814,8880798190,2301,restaurant,DS Café,2.246979,48.887869,"15,2"
607,2041913984,2301,restaurant,L'Italian Lounge,2.247316,48.888254,"15,3"
608,2041920256,2302,fast_food,Titanka,2.247914,48.888395,"15,3"
1371,5448645932,2303,cafe,Starbucks,2.247601,48.888461,"15,3"
606,2041908463,2305,bar,Le Nouveau Monde,2.248058,48.889333,"15,4"
672,2402805073,2602,atm, ,2.247006,48.889671,"15,4"
673,2402805074,2301,restaurant,Pause,2.247465,48.889313,"15,4"
674,2402805075,2501,supermarket,Franprix,2.246848,48.88964,"15,4"
675,2402805076,2101,pharmacy,Pharmacie Manhattan,2.247631,48.889387,"15,4"
676,2402805077,2301,restaurant,Le Tourbillon,2.247726,48.889674,"15,4"
677,2402805078,2301,restaurant,Baguettes Chinoises,2.247279,48.889362,"15,4"
907,2822802101,2527,newsagent, ,2.24776,48.889559,"15,4"
988,3102964283,2561,hairdresser,Franck Provost,2.247976,48.889509,"15,4"
991,3102964593,2083,kindergarten,Saperlipopette,2.246734,48.889498,"15,4"
990,3102964592,2725,artwork,La Terre,2.246976,48.89006,"15,5"
1609,6808297456,2725,artwork,Sculpture La Terre,2.247069,48.890167,"15,5"
1610,6808297462,2906,waste_basket, ,2.246759,48.890228,"15,5"
1611,6808297463,2906,waste_basket, ,2.246763,48.890234,"15,5"
308,1880664791,2907,camera_surveillance, ,2.246917,48.891024,"15,6"
1160,4096803678,2083,kindergarten,Plumes et Compagnies,2.247306,48.891552,"15,6"
1607,6803859602,2902,bench, ,2.246862,48.890991,"15,6"
1734,7942720459,2564,car_wash,Total Wash,2.247798,48.89127,"15,6"
1733,7942318435,2906,waste_basket, ,2.246799,48.892976,"15,8"
38,566742112,2511,convenience,GAM,2.247605,48.893876,"15,9"
46,593782263,2004,post_box, ,2.247068,48.893653,"15,9"
1102,3415658531,2301,restaurant,Le Tournesol,2.247891,48.894067,"15,9"
1103,3417875893,2543,doityourself,COPA,2.247671,48.893904,"15,9"
1104,3417875895,2302,fast_food,Dehliz,2.247171,48.893704,"15,9"
1105,3417875900,2302,fast_food,Alyssa,2.247427,48.893801,"15,9"
1106,3417875902,2302,fast_food,La Gourmandise,2.247794,48.893956,"15,9"
1234,4343154770,2542,bicycle_shop,Green Mobility,2.247958,48.894122,"15,9"
1790,8735787117,2561,hairdresser,M-Ka Coiffures,2.247717,48.893923,"15,9"
1083,3210710710,2101,pharmacy,Pharmacie Bellini,2.248819,48.88667,"16,1"
1518,6063270338,2906,waste_basket, ,2.249068,48.886653,"16,1"
1519,6063270357,2906,waste_basket, ,2.249264,48.886776,"16,1"
1520,6063270358,2701,tourist_info, ,2.249078,48.886827,"16,1"
288,1854101818,2907,camera_surveillance, ,2.248614,48.895265,"16,10"
1122,3542013043,2519,optician,Lissac,2.249332,48.89496,"16,10"
1361,5359624029,2529,beauty_shop,Bulle de Soins,2.24923,48.894932,"16,10"
35,507563233,2601,bank,Crédit Mutuel,2.249407,48.895472,"16,11"
64,922301751,2602,atm, ,2.24937,48.895463,"16,11"
69,922301883,2602,atm, ,2.249097,48.8957,"16,11"
149,1404732467,2501,supermarket,A2pas,2.249191,48.896074,"16,11"
150,1404732468,2601,bank,Caisse d'épargne,2.249337,48.895892,"16,11"
181,1514095204,2518,beverages,Nicolas,2.249022,48.896037,"16,11"
196,1517592829,2302,fast_food,Subway,2.248719,48.895808,"16,11"
197,1517592830,2601,bank,Crédit Agricole Courbevoie Charras,2.249028,48.895724,"16,11"
247,1729160221,2302,fast_food,McDonald's,2.248763,48.895977,"16,11"
248,1729160229,2512,clothes,Comptoir des Parisiennes,2.248685,48.896156,"16,11"
504,1958246299,2511,convenience,Naturalia,2.249283,48.89555,"16,11"
1140,3650968155,2301,restaurant,Sakura,2.248939,48.896097,"16,11"
1171,4193386890,2601,bank,Crédit Mutuel,2.249311,48.895433,"16,11"
1172,4193406690,2302,fast_food,The Place to B,2.248885,48.896165,"16,11"
1177,4193418789,2301,restaurant,Chez Lau,2.24862,48.896236,"16,11"
1178,4193418989,2519,optician,Art - Optic,2.248837,48.896223,"16,11"
1320,4550833191,2902,bench, ,2.248611,48.895349,"16,11"
1321,4550833192,2252,pitch, ,2.248485,48.895425,"16,11"
62,922301711,2004,post_box, ,2.248468,48.89674,"16,12"
239,1728954413,2305,bar,Teddy Beer,2.248144,48.896827,"16,12"
240,1728958913,2601,bank,BRED,2.248337,48.896815,"16,12"
241,1728958919,2544,furniture_shop,Mobalpa,2.248389,48.896784,"16,12"
242,1728965441,2561,hairdresser,Jean Louis David,2.248125,48.897079,"16,12"
243,1728965444,2513,florist,Monceau Fleurs,2.248544,48.896595,"16,12"
246,1729160208,2512,clothes,Katia,2.248451,48.896446,"16,12"
249,1729160235,2568,laundry,Milo-Pressing,2.248512,48.89637,"16,12"
250,1729160237,2519,optician,Alain Afflelou,2.248313,48.896617,"16,12"
1173,4193418389,2301,restaurant,Planet Sushi,2.248573,48.896547,"16,12"
1176,4193418589,2302,fast_food, ,2.248646,48.896461,"16,12"
986,3102735501,2301,restaurant,Story Place,2.248089,48.887951,"16,2"
987,3102735535,2301,restaurant,Andrea,2.248299,48.887972,"16,2"
1783,8640934932,2725,artwork,Banc public,2.249287,48.888295,"16,3"
76,959829279,2251,sports_centre,Gymnase des Renardières,2.248471,48.891287,"16,6"
1754,7959409718,2907,camera_surveillance, ,2.249435,48.890876,"16,6"
1236,4343154774,2529,beauty_shop,Matis,2.248248,48.893509,"16,8"
1452,5947849583,2301,restaurant,Sen Sushi,2.248142,48.893448,"16,8"
75,958758986,2568,laundry, ,2.248461,48.893606,"16,9"
619,2136438655,2301,restaurant,La Trattoria d'Angelo,2.248401,48.89358,"16,9"
680,2536777414,2302,fast_food,Tak'Eat,2.249027,48.893794,"16,9"
681,2536779049,2563,car_rental,Agence Sixt,2.248898,48.893749,"16,9"
1147,3871882409,2401,hotel,Adagio Aparthotel La Défense Kleber,2.248671,48.894326,"16,9"
1235,4343154772,2529,beauty_shop,L'Onglerie,2.24877,48.893733,"16,9"
1323,4762807873,2401,hotel,La Régence,2.248207,48.894283,"16,9"
1622,6869939313,2302,fast_food,Sweet T House,2.248101,48.89418,"16,9"
1813,8855215743,2511,convenience, ,2.25065,48.885489,"17,0"
70,922301887,2004,post_box, ,2.250298,48.895139,"17,10"
80,998633857,2907,camera_surveillance, ,2.249839,48.895227,"17,10"
162,1491925145,2724,memorial,Général de Gaulle,2.250367,48.895127,"17,10"
501,1958246215,2601,bank,LCL,2.249661,48.895263,"17,10"
126,1211058688,2301,restaurant,Le Madrissio,2.250021,48.895415,"17,11"
182,1514111312,2101,pharmacy,Pharmacie Centrale,2.249524,48.895371,"17,11"
195,1517592828,2302,fast_food,Chicken Best,2.249864,48.895503,"17,11"
502,1958246256,2561,hairdresser,Alain Pagès,2.249674,48.895638,"17,11"
503,1958246266,2519,optician,Krys,2.249592,48.895697,"17,11"
505,1958261348,2561,hairdresser,Franck Provost,2.250082,48.89546,"17,11"
506,1958261368,2516,butcher,La Ferme de Courbevoie,2.250347,48.89561,"17,11"
513,1958298281,2301,restaurant,Le Bienvenu,2.250656,48.89652,"17,12"
514,1958298283,2301,restaurant,Affinithé,2.250187,48.896976,"17,12"
515,1958298284,2302,fast_food,Pizza King,2.250277,48.896848,"17,12"
516,1958298285,2129,veterinary,Clinique Vétérinaire A. Ganivet,2.250135,48.89708,"17,12"
