OBJECTID,osm_id,code,fclass,name,type,levels,ORIG_FID,X,Y,grid
11546,82486325,1500,building, ,house,3.0,813,2.244348100084778,48.897375900077805,
11547,82486325,1500,building, ,house,3.0,813,2.244334299987997,48.89739320033596,
11548,82486327,1500,building, ,roof,0.0,814,2.244737500235488,48.89489930026252,"13,10"
11549,82486327,1500,building, ,roof,0.0,814,2.244764399857218,48.89491260033629,"13,10"
11550,82486327,1500,building, ,roof,0.0,814,2.244788700438221,48.89492459999036,"13,10"
11551,82486327,1500,building, ,roof,0.0,814,2.244806099621826,48.894909100174914,"13,10"
11552,82486327,1500,building, ,roof,0.0,814,2.244754900318469,48.89488390027185,"13,10"
11553,82486327,1500,building, ,roof,0.0,814,2.244737500235488,48.89489930026252,"13,10"
11554,82486328,1500,building, , ,2.0,815,2.241446299906841,48.896219200156,"11,11"
11555,82486328,1500,building, , ,2.0,815,2.241528200266259,48.89625739975924,"11,12"
11556,82486328,1500,building, , ,2.0,815,2.24156980020615,48.89622230011912,"11,11"
11557,82486328,1500,building, , ,2.0,815,2.241492800252559,48.8961822002484,"11,11"
11558,82486328,1500,building, , ,2.0,815,2.241488700243394,48.89618549986096,"11,11"
11559,82486328,1500,building, , ,2.0,815,2.241446299906841,48.896219200156,"11,11"
11560,82486329,1500,building,Tour Engie T1,office,36.0,816,2.239305399924319,48.895408400177594,"9,11"
11561,82486329,1500,building,Tour Engie T1,office,36.0,816,2.239380700159245,48.895469400292654,"9,11"
11562,82486329,1500,building,Tour Engie T1,office,36.0,816,2.239377100173101,48.89547460017269,"9,11"
11563,82486329,1500,building,Tour Engie T1,office,36.0,816,2.239425599711694,48.895517399808234,"9,11"
11564,82486329,1500,building,Tour Engie T1,office,36.0,816,2.239455799845359,48.89553970029698,"9,11"
11565,82486329,1500,building,Tour Engie T1,office,36.0,816,2.239487199674557,48.895560200343034,"9,11"
11566,82486329,1500,building,Tour Engie T1,office,36.0,816,2.239517800006524,48.89557749970192,"9,11"
11567,82486329,1500,building,Tour Engie T1,office,36.0,816,2.239554200066323,48.89559580000623,"9,11"
11568,82486329,1500,building,Tour Engie T1,office,36.0,816,2.239617399923134,48.895621199558775,"9,11"
11569,82486329,1500,building,Tour Engie T1,office,36.0,816,2.239684699789109,48.895641699604816,"10,11"
11570,82486329,1500,building,Tour Engie T1,office,36.0,816,2.239725100033411,48.89565129986767,"10,11"
11571,82486329,1500,building,Tour Engie T1,office,36.0,816,2.239809700157593,48.89566500013967,"10,11"
11572,82486329,1500,building,Tour Engie T1,office,36.0,816,2.239854499885325,48.895669000324176,"10,11"
11573,82486329,1500,building,Tour Engie T1,office,36.0,816,2.23993540019859,48.89567210028724,"10,11"
11574,82486329,1500,building,Tour Engie T1,office,36.0,816,2.239939400383094,48.8956671000567,"10,11"
11575,82486329,1500,building,Tour Engie T1,office,36.0,816,2.240058799773863,48.89567470022729,"10,11"
11576,82486329,1500,building,Tour Engie T1,office,36.0,816,2.240100000414714,48.89538609968878,"10,11"
11577,82486329,1500,building,Tour Engie T1,office,36.0,816,2.24010349967682,48.89533440036234,"10,10"
11578,82486329,1500,building,Tour Engie T1,office,36.0,816,2.240100100239488,48.89528830021493,"10,10"
11579,82486329,1500,building,Tour Engie T1,office,36.0,816,2.24009019960306,48.895242000418015,"10,10"
11580,82486329,1500,building,Tour Engie T1,office,36.0,816,2.240065899921376,48.895180500279935,"10,10"
11581,82486329,1500,building,Tour Engie T1,office,36.0,816,2.240056100009042,48.895168100427554,"10,10"
11582,82486329,1500,building,Tour Engie T1,office,36.0,816,2.240042000437995,48.89515580039994,"10,10"
11583,82486329,1500,building,Tour Engie T1,office,36.0,816,2.240023600308973,48.89514479989265,"10,10"
11584,82486329,1500,building,Tour Engie T1,office,36.0,816,2.240003000438151,48.895136599874256,"10,10"
11585,82486329,1500,building,Tour Engie T1,office,36.0,816,2.239982500392102,48.8951313001694,"10,10"
11586,82486329,1500,building,Tour Engie T1,office,36.0,816,2.239961100124731,48.8951284996806,"10,10"
11587,82486329,1500,building,Tour Engie T1,office,36.0,816,2.239939000184734,48.89512810038156,"10,10"
11588,82486329,1500,building,Tour Engie T1,office,36.0,816,2.239914300304747,48.895130800146376,"10,10"
11589,82486329,1500,building,Tour Engie T1,office,36.0,816,2.239851100447993,48.89514479989265,"10,10"
11590,82486329,1500,building,Tour Engie T1,office,36.0,816,2.239794499816355,48.89516110010476,"10,10"
11591,82486329,1500,building,Tour Engie T1,office,36.0,816,2.239718999931938,48.8951892003214,"10,10"
11592,82486329,1500,building,Tour Engie T1,office,36.0,816,2.239666699858333,48.895213699652565,"9,10"
11593,82486329,1500,building,Tour Engie T1,office,36.0,816,2.239544400153989,48.89527960017347,"9,10"
11594,82486329,1500,building,Tour Engie T1,office,36.0,816,2.239305399924319,48.895408400177594,"9,11"
11595,82486330,1500,building, , house,0.0,817,2.241323699828911,48.897168500226144,
11596,82486330,1500,building, , house,0.0,817,2.241363500225418,48.89718400004165,
11597,82486330,1500,building, , house,0.0,817,2.241377300322199,48.89716910007394,
11598,82486330,1500,building, , house,0.0,817,2.241337199552163,48.89715360025849,
11599,82486330,1500,building, , house,0.0,817,2.241323699828911,48.897168500226144,
11600,82486331,1500,building, ,house,2.0,818,2.241146400286198,48.89573659966442,"11,11"
11601,82486331,1500,building, ,house,2.0,818,2.241152299838802,48.895739900176295,"11,11"
11602,82486331,1500,building, ,house,2.0,818,2.241164400216917,48.89574660012556,"11,11"
11603,82486331,1500,building, ,house,2.0,818,2.241218900032266,48.895776999908655,"11,11"
11604,82486331,1500,building, ,house,2.0,818,2.241248299769268,48.895793300120765,"11,11"
11605,82486331,1500,building, ,house,2.0,818,2.241291499603051,48.89575890015317,"11,11"
11606,82486331,1500,building, ,house,2.0,818,2.241224199737076,48.89572109984891,"11,11"
11607,82486331,1500,building, ,house,2.0,818,2.241280199621542,48.89567680014426,"11,11"
11608,82486331,1500,building, ,house,2.0,818,2.241246100027524,48.89565730014437,"11,11"
11609,82486331,1500,building, ,house,2.0,818,2.241223199690978,48.895675499724575,"11,11"
11610,82486331,1500,building, ,house,2.0,818,2.241146400286198,48.89573659966442,"11,11"
11611,82486332,1500,building, , house,0.0,819,2.243554899838784,48.89649670036249,"12,12"
11612,82486332,1500,building, , house,0.0,819,2.243577700350613,48.896505199855135,"12,12"
11613,82486332,1500,building, , house,0.0,819,2.243598499870927,48.89648119964773,"12,12"
11614,82486332,1500,building, , house,0.0,819,2.24357680012929,48.89647229995671,"12,12"
11615,82486332,1500,building, , house,0.0,819,2.243554899838784,48.89649670036249,"12,12"
11616,82486333,1500,building, , ,0.0,820,2.235692299859807,48.897368600280736,
11617,82486333,1500,building, , ,0.0,820,2.235722099795112,48.89737599990252,
11618,82486333,1500,building, , ,0.0,820,2.235732999578318,48.897358400170106,
11619,82486333,1500,building, , ,0.0,820,2.235718599633742,48.897354300160885,
11620,82486333,1500,building, , ,0.0,820,2.235702999993521,48.89734989977808,
11621,82486333,1500,building, , ,0.0,820,2.235692299859807,48.897368600280736,
11622,82486335,1500,building, ,apartments,5.0,821,2.24284240025662,48.89741199976402,
11623,82486335,1500,building, ,apartments,5.0,821,2.242960299578215,48.897457900261934,
11624,82486335,1500,building, ,apartments,5.0,821,2.243001199845537,48.89744980006827,
11625,82486335,1500,building, ,apartments,5.0,821,2.243079900417115,48.897311499626085,
11626,82486335,1500,building, ,apartments,5.0,821,2.242958300385283,48.89727969959853,
11627,82486335,1500,building, ,apartments,5.0,821,2.242932999758182,48.89727299964927,
11628,82486335,1500,building, ,apartments,5.0,821,2.242920500081084,48.89729330004582,
11629,82486335,1500,building, ,apartments,5.0,821,2.242955099698122,48.89730219973677,
11630,82486335,1500,building, ,apartments,5.0,821,2.242963100067072,48.89731509961223,
11631,82486335,1500,building, ,apartments,5.0,821,2.242950999688958,48.89733950001794,
11632,82486335,1500,building, ,apartments,5.0,821,2.24295880040836,48.8973410999119,
11633,82486335,1500,building, ,apartments,5.0,821,2.242942299647439,48.897369799976325,
11634,82486335,1500,building, ,apartments,5.0,821,2.242878900141193,48.897346000317725,
11635,82486335,1500,building, ,apartments,5.0,821,2.24284240025662,48.89741199976402,
11636,82486336,1500,building, ,apartments,8.0,822,2.235208899870884,48.89756239968506,
11637,82486336,1500,building, ,apartments,8.0,822,2.235287600442462,48.89758399960198,
11638,82486336,1500,building, ,apartments,8.0,822,2.235336600004132,48.897597699873984,
11639,82486336,1500,building, ,apartments,8.0,822,2.235397899593465,48.89761450010917,
11640,82486336,1500,building, ,apartments,8.0,822,2.235426200358916,48.897571400100105,
11641,82486336,1500,building, ,apartments,8.0,822,2.235413599957724,48.897567499740376,
11642,82486336,1500,building, ,apartments,8.0,822,2.235418399639457,48.89756000029382,
11643,82486336,1500,building, ,apartments,8.0,822,2.235490000063521,48.89744110002681,
11644,82486336,1500,building, ,apartments,8.0,822,2.235497799883603,48.89742810032664,
11645,82486336,1500,building, ,apartments,8.0,822,2.235509500063415,48.89743109956567,
11646,82486336,1500,building, ,apartments,8.0,822,2.235540899892669,48.89743909993456,
11647,82486336,1500,building, ,apartments,8.0,822,2.235548800436845,48.89742620005916,
11648,82486336,1500,building, ,apartments,8.0,822,2.235654600279645,48.89745449992529,
11649,82486336,1500,building, ,apartments,8.0,822,2.235670299744584,48.89745869975923,
11650,82486336,1500,building, ,apartments,8.0,822,2.235673999555502,48.89745309968083,
11651,82486336,1500,building, ,apartments,8.0,822,2.235719300205574,48.89738040028527,
11652,82486336,1500,building, ,apartments,8.0,822,2.235719700403877,48.89737969971344,
11653,82486336,1500,building, ,apartments,8.0,822,2.235722099795112,48.89737599990252,
11654,82486336,1500,building, ,apartments,8.0,822,2.235692299859807,48.897368600280736,
11655,82486336,1500,building, ,apartments,8.0,822,2.235702999993521,48.89734989977808,
11656,82486336,1500,building, ,apartments,8.0,822,2.235701999947366,48.89734960030386,
11657,82486336,1500,building, ,apartments,8.0,822,2.235407200382042,48.897270100235005,
11658,82486336,1500,building, ,apartments,8.0,822,2.235400200059246,48.89727830025339,
11659,82486336,1500,building, ,apartments,8.0,822,2.235352599842656,48.897264699806094,
11660,82486336,1500,building, ,apartments,8.0,822,2.235316500156387,48.8972542002212,
11661,82486336,1500,building, ,apartments,8.0,822,2.235288200290256,48.89725659961243,
11662,82486336,1500,building, ,apartments,8.0,822,2.235292300299477,48.89727279999977,
11663,82486336,1500,building, ,apartments,8.0,822,2.235269899985951,48.89727639998591,
11664,82486336,1500,building, ,apartments,8.0,822,2.235275699713839,48.89729999999509,
11665,82486336,1500,building, ,apartments,8.0,822,2.235281500340989,48.897318900147184,
11666,82486336,1500,building, ,apartments,8.0,822,2.235285499626173,48.89732739963984,
11667,82486336,1500,building, ,apartments,8.0,822,2.235287100419384,48.89733039977818,
11668,82486336,1500,building, ,apartments,8.0,822,2.235289700359431,48.8973363002301,
11669,82486336,1500,building, ,apartments,8.0,822,2.235299899570748,48.897356499902635,
11670,82486336,1500,building, ,apartments,8.0,822,2.235309400008873,48.89736849955665,
11671,82486336,1500,building, ,apartments,8.0,822,2.235319000271716,48.89737699994862,
11672,82486336,1500,building, ,apartments,8.0,822,2.235319500294736,48.897379599888666,
11673,82486336,1500,building, ,apartments,8.0,822,2.235310700428556,48.8973944000316,
11674,82486336,1500,building, ,apartments,8.0,822,2.235244399709302,48.897503799860544,
11675,82486336,1500,building, ,apartments,8.0,822,2.235239199829266,48.89751230025252,
11676,82486336,1500,building, ,apartments,8.0,822,2.235208899870884,48.89756239968506,
11677,82486337,1500,building, ,semidetached_house,3.0,823,2.245495799591538,48.89690430009341,"14,12"
11678,82486337,1500,building, ,semidetached_house,3.0,823,2.245563800029402,48.89693290033313,"14,12"
11679,82486337,1500,building, ,semidetached_house,3.0,823,2.24555650023234,48.896939799931886,"14,12"
11680,82486337,1500,building, ,semidetached_house,3.0,823,2.245566899992468,48.896943300093255,"14,12"
11681,82486337,1500,building, ,semidetached_house,3.0,823,2.245573000093941,48.896936899618254,"14,12"
11682,82486337,1500,building, ,semidetached_house,3.0,823,2.245655600125872,48.89697059991329,"14,12"
11683,82486337,1500,building, ,semidetached_house,3.0,823,2.245657399669312,48.89696880036991,"14,12"
11684,82486337,1500,building, ,semidetached_house,3.0,823,2.245696399669157,48.89692730025473,"14,12"
11685,82486337,1500,building, ,semidetached_house,3.0,823,2.24569860031022,48.896924700314734,"14,12"
11686,82486337,1500,building, ,semidetached_house,3.0,823,2.245617799821673,48.89689019962304,"14,12"
11687,82486337,1500,building, ,semidetached_house,3.0,823,2.245635600102901,48.89687180039334,"14,12"
11688,82486337,1500,building, ,semidetached_house,3.0,823,2.245562299960227,48.89684079986307,"14,12"
11689,82486337,1500,building, ,semidetached_house,3.0,823,2.245518000255572,48.89688289982604,"14,12"
11690,82486337,1500,building, ,semidetached_house,3.0,823,2.245495799591538,48.89690430009341,"14,12"
11691,82486338,1500,building, ,house,3.0,824,2.244128699679777,48.8972532001751,
11692,82486338,1500,building, ,house,3.0,824,2.244236600338866,48.89729399971839,
11693,82486338,1500,building, ,house,3.0,824,2.244243499937625,48.89728460000436,
11694,82486338,1500,building, ,house,3.0,824,2.244275999637694,48.897241199621696,
11695,82486338,1500,building, ,house,3.0,824,2.244170199794951,48.89720309984324,
11696,82486338,1500,building, ,house,3.0,824,2.244128699679777,48.8972532001751,
11697,82486340,1500,building, , ,2.0,825,2.242794200192236,48.89614949999947,"12,11"
11698,82486340,1500,building, , ,2.0,825,2.242832299970701,48.896165200363775,"12,11"
11699,82486340,1500,building, , ,2.0,825,2.242874300108895,48.8961303003731,"12,11"
11700,82486340,1500,building, , ,2.0,825,2.242832399795475,48.89611279956608,"12,11"
11701,82486340,1500,building, , ,2.0,825,2.242819300270526,48.896125200317776,"12,11"
11702,82486340,1500,building, , ,2.0,825,2.242794200192236,48.89614949999947,"12,11"
11703,82486342,1500,building,Le Berkeley,office,9.0,826,2.242051700125899,48.89544780037573,"11,11"
11704,82486342,1500,building,Le Berkeley,office,9.0,826,2.242908999550764,48.895829600355846,"12,11"
11705,82486342,1500,building,Le Berkeley,office,9.0,826,2.243149599674325,48.895593100241456,"12,11"
11706,82486342,1500,building,Le Berkeley,office,9.0,826,2.243147499757356,48.89559200037058,"12,11"
11707,82486342,1500,building,Le Berkeley,office,9.0,826,2.242738099583676,48.895412199813215,"12,11"
11708,82486342,1500,building,Le Berkeley,office,9.0,826,2.2424652003088,48.895292300399376,"11,10"
11709,82486342,1500,building,Le Berkeley,office,9.0,826,2.242442299972197,48.89531469981358,"11,10"
11710,82486342,1500,building,Le Berkeley,office,9.0,826,2.242270899982088,48.895240600173615,"11,10"
11711,82486342,1500,building,Le Berkeley,office,9.0,826,2.242281399566991,48.89523030023821,"11,10"
11712,82486342,1500,building,Le Berkeley,office,9.0,826,2.242356799626634,48.89526430000751,"11,10"
11713,82486342,1500,building,Le Berkeley,office,9.0,826,2.242358100046317,48.89526470020581,"11,10"
11714,82486342,1500,building,Le Berkeley,office,9.0,826,2.242361200009441,48.89526510040412,"11,10"
11715,82486342,1500,building,Le Berkeley,office,9.0,826,2.242364499621999,48.89526539987838,"11,10"
11716,82486342,1500,building,Le Berkeley,office,9.0,826,2.242367800133934,48.89526530005361,"11,10"
11717,82486342,1500,building,Le Berkeley,office,9.0,826,2.242370900097001,48.895264800030525,"11,10"
11718,82486342,1500,building,Le Berkeley,office,9.0,826,2.242374000060124,48.895263799984434,"11,10"
11719,82486342,1500,building,Le Berkeley,office,9.0,826,2.242376600000114,48.895262600288845,"11,10"
11720,82486342,1500,building,Le Berkeley,office,9.0,826,2.24238930022608,48.89524990006288,"11,10"
11721,82486342,1500,building,Le Berkeley,office,9.0,826,2.242388800203003,48.895239799777016,"11,10"
11722,82486342,1500,building,Le Berkeley,office,9.0,826,2.24233500006028,48.89521199993391,"11,10"
11723,82486342,1500,building,Le Berkeley,office,9.0,826,2.242303600231026,48.89519590027061,"11,10"
11724,82486342,1500,building,Le Berkeley,office,9.0,826,2.242051700125899,48.89544780037573,"11,11"
11725,82486343,1500,building, ,house,5.0,827,2.243400899931658,48.89728059981985,
11726,82486343,1500,building, ,house,5.0,827,2.243472899654648,48.89730359998122,
11727,82486343,1500,building, ,house,5.0,827,2.243522699612925,48.89723439984772,
11728,82486343,1500,building, ,house,5.0,827,2.243449299645533,48.89721010016604,
11729,82486343,1500,building, ,house,5.0,827,2.243400899931658,48.89728059981985,
11730,82486344,1500,building, , ,0.0,828,2.245406100311357,48.89613150006874,"14,11"
11731,82486344,1500,building, , ,0.0,828,2.245425299937665,48.896140399759695,"14,11"
11732,82486344,1500,building, , ,0.0,828,2.245420600080649,48.89614449976892,"14,11"
11733,82486344,1500,building, , ,0.0,828,2.245496400338652,48.89617889973647,"14,11"
11734,82486344,1500,building, , ,0.0,828,2.245514199720617,48.89616280007322,"14,11"
11735,82486344,1500,building, , ,0.0,828,2.245608099734056,48.896205400059216,"14,11"
11736,82486344,1500,building, , ,0.0,828,2.245619000416582,48.89619539959807,"14,11"
11737,82486344,1500,building, , ,0.0,828,2.245631300444188,48.896183800142296,"14,11"
11738,82486344,1500,building, , ,0.0,828,2.245442399647061,48.89609889964453,"14,11"
11739,82486344,1500,building, , ,0.0,828,2.245406100311357,48.89613150006874,"14,11"
11740,82486345,1500,building, ,apartments,5.0,829,2.243242999664744,48.89723039966327,
11741,82486345,1500,building, ,apartments,5.0,829,2.243339600342324,48.897261199644674,
11742,82486345,1500,building, ,apartments,5.0,829,2.243368900254609,48.8972188002075,
11743,82486345,1500,building, ,apartments,5.0,829,2.243405999986976,48.8972298996402,
11744,82486345,1500,building, ,apartments,5.0,829,2.243425699636362,48.89720240017067,
11745,82486345,1500,building, ,apartments,5.0,829,2.243284999802938,48.897156300023255,
11746,82486345,1500,building, ,apartments,5.0,829,2.243242999664744,48.89723039966327,
11747,82486346,1500,building, ,house,3.0,830,2.243646100087517,48.89742989987002,
11748,82486346,1500,building, ,house,3.0,830,2.24369320028103,48.89744479983767,
11749,82486346,1500,building, ,house,3.0,830,2.243715099672158,48.89741540010067,
11750,82486346,1500,building, ,house,3.0,830,2.24366950044714,48.89740090033132,
11751,82486346,1500,building, ,house,3.0,830,2.243646100087517,48.89742989987002,
11752,82486347,1500,building, ,house,0.0,831,2.244800200069221,48.896533200247056,"13,12"
11753,82486347,1500,building, ,house,0.0,831,2.244819100221321,48.896541900288526,"13,12"
11754,82486347,1500,building, ,house,0.0,831,2.244836500304302,48.89652589955068,"13,12"
11755,82486347,1500,building, ,house,0.0,831,2.24481769997692,48.89651699985973,"13,12"
11756,82486347,1500,building, ,house,0.0,831,2.244800200069221,48.896533200247056,"13,12"
11757,82486348,1500,building, ,university,0.0,832,2.234946299632043,48.8959040003694,"6,11"
11758,82486348,1500,building, ,university,0.0,832,2.234980699599646,48.895913400083366,"6,11"
11759,82486348,1500,building, ,university,0.0,832,2.235048799862284,48.895931900037226,"6,11"
11760,82486348,1500,building, ,university,0.0,832,2.235012700176014,48.89598760044749,"6,11"
11761,82486348,1500,building, ,university,0.0,832,2.234972200106995,48.89605030028116,"6,11"
11762,82486348,1500,building, ,university,0.0,832,2.234950799839567,48.89608380002738,"6,11"
11763,82486348,1500,building, ,university,0.0,832,2.234963199691947,48.89608709964,"6,11"
11764,82486348,1500,building, ,university,0.0,832,2.234982300392915,48.89605789955249,"6,11"
11765,82486348,1500,building, ,university,0.0,832,2.235018900102205,48.896002500415136,"6,11"
11766,82486348,1500,building, ,university,0.0,832,2.235029600235919,48.896005499654166,"6,11"
11767,82486348,1500,building, ,university,0.0,832,2.235036499834621,48.89599600011536,"6,11"
11768,82486348,1500,building, ,university,0.0,832,2.235076900078923,48.89593919983423,"6,11"
11769,82486348,1500,building, ,university,0.0,832,2.235105500318639,48.895896900221835,"6,11"
11770,82486348,1500,building, ,university,0.0,832,2.235128100281656,48.895863000277295,"6,11"
11771,82486348,1500,building, ,university,0.0,832,2.235047500341921,48.89584169983465,"6,11"
11772,82486348,1500,building, ,university,0.0,832,2.234997800208362,48.89582789973781,"6,11"
11773,82486348,1500,building, ,university,0.0,832,2.234946299632043,48.8959040003694,"6,11"
11774,82486349,1500,building, ,house,2.0,833,2.242668500151183,48.89634030016475,"12,12"
11775,82486349,1500,building, ,house,2.0,833,2.242787600067743,48.89639349956042,"12,12"
11776,82486349,1500,building, ,house,2.0,833,2.24283480008603,48.89635060010016,"12,12"
11777,82486349,1500,building, ,house,2.0,833,2.242848600182811,48.896338100423065,"12,12"
11778,82486349,1500,building, ,house,2.0,833,2.242798499850949,48.89631710035393,"12,12"
11779,82486349,1500,building, ,house,2.0,833,2.242784699754111,48.89633029970361,"12,12"
11780,82486349,1500,building, ,house,2.0,833,2.242714899772864,48.896299800095726,"12,12"
11781,82486349,1500,building, ,house,2.0,833,2.242668500151183,48.89634030016475,"12,12"
11782,82486350,1500,building, , ,2.0,834,2.241726599702872,48.89583830039732,"11,11"
11783,82486350,1500,building, , ,2.0,834,2.241849699803879,48.895908499677546,"11,11"
11784,82486350,1500,building, , ,2.0,834,2.241919899983429,48.89585519955784,"11,11"
11785,82486350,1500,building, , ,2.0,834,2.242026500222835,48.895774399968616,"11,11"
11786,82486350,1500,building, , ,2.0,834,2.241887000085058,48.895716200342406,"11,11"
11787,82486350,1500,building, , ,2.0,834,2.241726599702872,48.89583830039732,"11,11"
11788,82486351,1500,building,Tour Egée,office,40.0,835,2.237811049540369,48.89532790006257,"8,10"
11789,82486351,1500,building,Tour Egée,office,40.0,835,2.237860149826076,48.89534509959674,"8,11"
11790,82486351,1500,building,Tour Egée,office,40.0,835,2.237961849659655,48.89538060033448,"8,11"
11791,82486351,1500,building,Tour Egée,office,40.0,835,2.238196349681857,48.89533279956908,"8,10"
11792,82486351,1500,building,Tour Egée,office,40.0,835,2.238282649524706,48.89531519983666,"8,10"
11793,82486351,1500,building,Tour Egée,office,40.0,835,2.23836214959357,48.89521569974482,"9,10"
11794,82486351,1500,building,Tour Egée,office,40.0,835,2.2386034493897,48.89516639980957,"9,10"
11795,82486351,1500,building,Tour Egée,office,40.0,835,2.238212449345099,48.89482669979242,"8,10"
11796,82486351,1500,building,Tour Egée,office,40.0,835,2.237811049540369,48.89532790006257,"8,10"
11797,82486353,1500,building, , house,3.0,836,2.244722999566818,48.89756959965735,
11798,82486353,1500,building, , house,3.0,836,2.244801100290601,48.897594900284446,
11799,82486353,1500,building, , house,3.0,836,2.244841999658604,48.897541600164736,
11800,82486353,1500,building, , house,3.0,836,2.244761100244602,48.89751600006343,
11801,82486353,1500,building, , house,3.0,836,2.244722999566818,48.89756959965735,
11802,82486354,1500,building, , ,0.0,837,2.245778999701145,48.895605400269055,"14,11"
11803,82486354,1500,building, , ,0.0,837,2.245833000392679,48.895631700043,"14,11"
11804,82486354,1500,building, , ,0.0,837,2.245840300189741,48.895625199743215,"14,11"
11805,82486354,1500,building, , ,0.0,837,2.245920499931174,48.89555279982193,"14,11"
11806,82486354,1500,building, , ,0.0,837,2.245866799613168,48.89552669969749,"14,11"
11807,82486354,1500,building, , ,0.0,837,2.245835999631709,48.89555320002023,"14,11"
11808,82486354,1500,building, , ,0.0,837,2.245838100447998,48.89555450043992,"14,11"
11809,82486354,1500,building, , ,0.0,837,2.245778999701145,48.895605400269055,"14,11"
11810,82486355,1500,building, ,apartments,5.0,838,2.24508149991135,48.89485999988915,"13,10"
11811,82486355,1500,building, ,apartments,5.0,838,2.245179599758785,48.894907500280965,"13,10"
11812,82486355,1500,building, ,apartments,5.0,838,2.245209799892393,48.89488109978299,"13,10"
11813,82486355,1500,building, ,apartments,5.0,838,2.245140400109449,48.89484729966318,"13,10"
11814,82486355,1500,building, ,apartments,5.0,838,2.24518250007236,48.89481019993082,"13,10"
11815,82486355,1500,building, ,apartments,5.0,838,2.245180900178468,48.89480040001848,"13,10"
11816,82486355,1500,building, ,apartments,5.0,838,2.245200099804833,48.89478430035524,"13,10"
11817,82486355,1500,building, ,apartments,5.0,838,2.245276900108877,48.8948219999354,"13,10"
11818,82486355,1500,building, ,apartments,5.0,838,2.245284500279524,48.89481549963563,"14,10"
11819,82486355,1500,building, ,apartments,5.0,838,2.245350200251608,48.894757899857275,"14,10"
11820,82486355,1500,building, ,apartments,5.0,838,2.245301199790561,48.89473310015251,"14,10"
11821,82486355,1500,building, ,apartments,5.0,838,2.245325500371621,48.894712100083375,"14,10"
11822,82486355,1500,building, ,apartments,5.0,838,2.245295999910525,48.89469760031403,"14,10"
11823,82486355,1500,building, ,apartments,5.0,838,2.245284699929016,48.89470759987592,"14,10"
11824,82486355,1500,building, ,apartments,5.0,838,2.245277300307237,48.89470370041551,"13,10"
11825,82486355,1500,building, ,apartments,5.0,838,2.245264199882968,48.8947147998482,"13,10"
11826,82486355,1500,building, ,apartments,5.0,838,2.245252100404173,48.894708799571504,"13,10"
11827,82486355,1500,building, ,apartments,5.0,838,2.245191899786391,48.89476199986643,"13,10"
11828,82486355,1500,building, ,apartments,5.0,838,2.24508149991135,48.89485999988915,"13,10"
11829,82486356,1500,building, , ,0.0,839,2.241601299860122,48.8962520002297,"11,12"
11830,82486356,1500,building, , ,0.0,839,2.241722399868934,48.896315399735954,"11,12"
11831,82486356,1500,building, , ,0.0,839,2.241785499900971,48.896264099708496,"11,12"
11832,82486356,1500,building, , ,0.0,839,2.241664700265744,48.89619960033133,"11,11"
11833,82486356,1500,building, , ,0.0,839,2.241601299860122,48.8962520002297,"11,12"
11834,82486357,1500,building, ,apartments,7.0,840,2.24123489987079,48.897440500179016,
11835,82486357,1500,building, ,apartments,7.0,840,2.241255899939858,48.89744860037269,
11836,82486357,1500,building, ,apartments,7.0,840,2.241263699759998,48.89744019980543,
11837,82486357,1500,building, ,apartments,7.0,840,2.241395300252975,48.897490200312575,
11838,82486357,1500,building, ,apartments,7.0,840,2.241538299652859,48.89732810021172,
11839,82486357,1500,building, ,apartments,7.0,840,2.241372100442106,48.897264599981376,
11840,82486357,1500,building, ,apartments,7.0,840,2.241263299561695,48.89738750043284,
11841,82486357,1500,building, ,apartments,7.0,840,2.241277099658475,48.897392700312935,
11842,82486357,1500,building, ,apartments,7.0,840,2.24123489987079,48.897440500179016,
11843,82486361,1500,building, ,house,3.0,841,2.244418999936954,48.89709300034173,"13,12"
11844,82486361,1500,building, ,house,3.0,841,2.244563299756521,48.89714290012478,
11845,82486361,1500,building, ,house,3.0,841,2.244651999889925,48.89703150020364,"13,12"
11846,82486361,1500,building, ,house,3.0,841,2.244508799941229,48.896981700245306,"13,12"
11847,82486361,1500,building, ,house,3.0,841,2.244418999936954,48.89709300034173,"13,12"
11848,82486362,1500,building, ,terrace,0.0,842,2.24576509977959,48.89526360033494,"14,10"
11849,82486362,1500,building, ,terrace,0.0,842,2.24587320008817,48.89531769995193,"14,10"
11850,82486362,1500,building, ,terrace,0.0,842,2.245931299889605,48.895266300099706,"14,10"
11851,82486362,1500,building, ,terrace,0.0,842,2.245867299636245,48.895234800445735,"14,10"
11852,82486362,1500,building, ,terrace,0.0,842,2.245823900152914,48.895213400178314,"14,10"
11853,82486362,1500,building, ,terrace,0.0,842,2.24576509977959,48.89526360033494,"14,10"
11854,82486365,1500,building, ,house,0.0,843,2.241383799722655,48.896604899596475,"11,12"
11855,82486365,1500,building, ,house,0.0,843,2.241433599680931,48.896625100168315,"11,12"
11856,82486365,1500,building, ,house,0.0,843,2.241541100141717,48.89650409998427,"11,12"
11857,82486365,1500,building, ,house,0.0,843,2.241495300367888,48.89648429961079,"11,12"
11858,82486365,1500,building, ,house,0.0,843,2.241383799722655,48.896604899596475,"11,12"
11859,82486366,1500,building,Tour Cèdre,office,28.0,844,2.237440199705475,48.89590100023105,"8,11"
